Latitude, Longitude, Air Quality
55.942903747644,-3.2210416054919,473
55.942870581783,-3.2209450767633,476
55.942870581783,-3.2209450767633,480
55.942870581783,-3.2209450767633,493
55.942870581783,-3.2209450767633,516
55.942870581783,-3.2209450767633,517
55.942870581783,-3.2209450767633,512
55.942870581783,-3.2209450767633,505
55.942870581783,-3.2209450767633,494
55.942870581783,-3.2209450767633,483
55.942870581783,-3.2209450767633,469
55.942873889951,-3.2209145683482,464
55.942905270938,-3.2208406556684,461
55.942929315993,-3.2208001716473,454
55.942959539557,-3.2207539034479,455
55.942987834564,-3.2207153060992,465
55.943006286435,-3.2206958261924,483
55.943030462345,-3.2206711736689,489
55.943063585898,-3.2206369631607,486
55.943063585898,-3.2206369631607,485
55.943114977991,-3.2205698749556,492
55.943114977991,-3.2205698749556,498
55.943114977991,-3.2205698749556,501
55.943114977991,-3.2205698749556,504
55.943114977991,-3.2205698749556,504
55.943114977991,-3.2205698749556,505
55.943114977991,-3.2205698749556,504
55.943114977991,-3.2205698749556,500
55.943114977991,-3.2205698749556,497
55.943121812289,-3.2205574347436,492
55.943135829144,-3.2205309313379,482
55.943158019804,-3.2204926231632,472
55.943181742532,-3.2204369703866,453
55.943199644883,-3.2203939600679,447
55.943223613166,-3.2203265655665,437
55.943255663374,-3.2202361987022,417
55.94332700224,-3.2200569003925,392
55.943406023006,-3.2198688714744,351
55.943444848145,-3.2197739723584,360
55.943571920086,-3.2194514071505,376
55.943600623045,-3.2193609086331,384
55.943677327187,-3.2191257439306,389
55.943717288602,-3.2190247464629,379
55.943756733932,-3.218926560671,392
55.94383830792,-3.2187289208521,406
55.943948351694,-3.2184766530313,425
55.943997235526,-3.2183882749582,413
55.944060731268,-3.2183120332954,419
55.94413512607,-3.2182318096051,419
55.944204303649,-3.2181694212068,417
55.944277022524,-3.2181053737904,408
55.944339209255,-3.2180578637757,402
55.944470001452,-3.2179568432707,400
55.944613744663,-3.2178419864308,395
55.944688442205,-3.2177895159963,385
55.94476259353,-3.2177376123665,384
55.944841039061,-3.2176824691321,387
55.944997892767,-3.2175679702315,0
55.945083934203,-3.217506925173,372
55.945172252348,-3.217446617616,376
55.945424665771,-3.2172866860349,400
55.945508433514,-3.217234809276,402
55.945595053084,-3.2171775404824,412
55.945671268318,-3.2171328050156,404
55.945748045184,-3.2170831345481,409
55.945825686439,-3.2170284756799,427
55.945897822092,-3.2169740874606,430
55.945955770475,-3.2169215840898,418
55.946008025073,-3.2168661040607,428
55.946055491486,-3.2168079125576,426
55.946096224788,-3.2167490054532,435
55.946124905669,-3.216670623916,452
55.946147253818,-3.2165865594764,463
55.946162673825,-3.2163906787894,442
55.946171560675,-3.216300525334,452
55.946179101347,-3.2162114043435,450
55.946184205848,-3.2161209943046,443
55.946188486974,-3.2160320423401,443
55.946185370472,-3.2158491776101,431
55.946182684292,-3.2157509381165,416
55.946170665384,-3.2155630285771,381
55.946169157164,-3.2154783519437,368
55.946170670207,-3.2153843453015,364
55.946172100871,-3.2152838773537,352
55.946173819893,-3.2151817460147,356
55.946178789962,-3.2149683755898,360
55.946187204695,-3.2148534001965,371
55.946198596596,-3.21472560367,374
55.946210737388,-3.2145997388263,402
55.946221757007,-3.2144819243626,436
55.946244678713,-3.2142804030047,502
55.946259255553,-3.2141046296763,576
55.946251134083,-3.2140240787352,611
55.946210017594,-3.213916557477,630
55.946210017594,-3.213916557477,628
55.946210017594,-3.213916557477,593
55.946210017594,-3.213916557477,586
55.946210017594,-3.213916557477,589
55.946210017594,-3.213916557477,620
55.946210017594,-3.213916557477,606
55.946210017594,-3.213916557477,552
55.946210017594,-3.213916557477,551
55.946210017594,-3.213916557477,554
55.946210017594,-3.213916557477,556
55.946210017594,-3.213916557477,553
55.946210017594,-3.213916557477,550
55.946210017594,-3.213916557477,553
55.946210017594,-3.213916557477,555
55.946210017594,-3.213916557477,558
55.946210017594,-3.213916557477,566
55.946210017594,-3.213916557477,568
55.946210017594,-3.213916557477,566
55.946210017594,-3.213916557477,565
55.946210017594,-3.213916557477,560
55.946210017594,-3.213916557477,552
55.946210017594,-3.213916557477,552
55.946210017594,-3.213916557477,552
55.946210017594,-3.213916557477,545
55.946210017594,-3.213916557477,536
55.946210017594,-3.213916557477,541
55.946210017594,-3.213916557477,552
55.946210017594,-3.213916557477,544
55.946210017594,-3.213916557477,533
55.946210017594,-3.213916557477,530
55.946210017594,-3.213916557477,525
55.946210017594,-3.213916557477,525
55.946210017594,-3.213916557477,517
55.946210017594,-3.213916557477,512
55.946210017594,-3.213916557477,515
55.946210017594,-3.213916557477,516
55.946210017594,-3.213916557477,520
55.946210017594,-3.213916557477,526
55.946210017594,-3.213916557477,522
55.946210017594,-3.213916557477,520
55.946210017594,-3.213916557477,519
55.946210017594,-3.213916557477,522
55.946210017594,-3.213916557477,514
55.946210017594,-3.213916557477,521
55.946210017594,-3.213916557477,522
55.946210017594,-3.213916557477,504
55.946210017594,-3.213916557477,481
55.946210017594,-3.213916557477,467
55.946210017594,-3.213916557477,423
55.946210017594,-3.213916557477,415
55.946210017594,-3.213916557477,408
55.946205797173,-3.2138691478416,399
55.946204572244,-3.2138207392709,383
55.946201659986,-3.2137721221647,358
55.946200152378,-3.2136984608271,331
55.946200710731,-3.2135929432709,299
55.94620044023,-3.2134834604302,281
55.946199973098,-3.2133549971627,259
55.946199650381,-3.2132216304766,255
55.946198107841,-3.21308990129,248
55.94618829628,-3.2126915428399,241
55.946181275096,-3.2123888392951,237
55.946176055467,-3.2122339020075,245
55.946176055467,-3.2122339020075,247
55.946162859614,-3.2120832929024,257
55.946128668491,-3.2117974342795,267
55.946107392015,-3.2116695396065,274
55.946107392015,-3.2116695396065,282
55.946081815411,-3.2115574998577,298
55.946046076672,-3.2114447283957,301
55.946005858578,-3.211346996116,301
55.945981908095,-3.2112575276672,326
55.94592224178,-3.21106231959,353
55.945887372995,-3.2109764032534,370
55.945853695922,-3.2109141747002,382
55.945887294518,-3.2108896815028,430
55.945887294518,-3.2108896815028,444
55.945887294518,-3.2108896815028,444
55.945887294518,-3.2108896815028,442
55.945887294518,-3.2108896815028,443
55.945887294518,-3.2108896815028,442
55.945887294518,-3.2108896815028,446
55.945887294518,-3.2108896815028,440
55.945887294518,-3.2108896815028,441
55.945887294518,-3.2108896815028,441
55.945887294518,-3.2108896815028,445
55.945887294518,-3.2108896815028,449
55.945887294518,-3.2108896815028,452
55.945887294518,-3.2108896815028,458
55.945887294518,-3.2108896815028,461
55.945887294518,-3.2108896815028,464
55.945887294518,-3.2108896815028,470
55.945887294518,-3.2108896815028,477
55.945887294518,-3.2108896815028,494
55.945887294518,-3.2108896815028,511
55.945887294518,-3.2108896815028,538
55.945887294518,-3.2108896815028,542
55.945887294518,-3.2108896815028,547
55.945887294518,-3.2108896815028,557
55.945887294518,-3.2108896815028,576
55.945887294518,-3.2108896815028,574
55.945887294518,-3.2108896815028,546
55.945887294518,-3.2108896815028,518
55.945887294518,-3.2108896815028,495
55.945887294518,-3.2108896815028,458
55.945887294518,-3.2108896815028,419
55.945887294518,-3.2108896815028,411
55.94585291876,-3.2108652092985,401
55.945756990037,-3.2107987548501,360
55.945717815171,-3.2107706824444,337
55.94567366219,-3.2107345491761,315
55.945624716123,-3.2106926280023,297
55.945576394381,-3.210640963475,291
55.945481500172,-3.2105051718794,281
55.945404591334,-3.2103266626259,257
55.945372837361,-3.2102215455471,242
55.945337206501,-3.2101029202392,242
55.945290505025,-3.2100078869389,238
55.94519343474,-3.2098377577898,248
55.945140211541,-3.2097859048022,248
55.945085107915,-3.2097458785804,248
55.945031777237,-3.2097341035124,250
55.944970633967,-3.2097248590408,252
55.944914142234,-3.2097356314075,255
55.944691750895,-3.2097732770381,286
55.944644645763,-3.2097701626152,296
55.944594397638,-3.2097210592209,289
55.944433218298,-3.2095399558349,246
55.944356603462,-3.2094821794543,246
55.944276169944,-3.2094283363335,242
55.944195364727,-3.2093788458139,247
55.944110675206,-3.2093379221539,255
55.944024034411,-3.2092819326922,258
55.943940922465,-3.209231944271,265
55.943863500997,-3.2091833759444,277
55.943786355786,-3.2091219784529,289
55.943717889827,-3.2090756852722,293
55.943656346251,-3.2090218472969,291
55.943618351376,-3.2089875713595,281
55.943586667482,-3.208942553683,289
55.943543456899,-3.2088847216374,312
55.943488056163,-3.2088313558248,345
55.943427070697,-3.2087897531849,376
55.943358713806,-3.2087211509157,414
55.943358713806,-3.2087211509157,424
55.943378178483,-3.2086346748496,415
55.943378178483,-3.2086346748496,415
55.943378178483,-3.2086346748496,417
55.943378178483,-3.2086346748496,417
55.943378178483,-3.2086346748496,418
55.943378178483,-3.2086346748496,417
55.943380460284,-3.2085643975679,410
55.943380863732,-3.2085158563313,406
55.943372272417,-3.2084439399006,416
55.943367783261,-3.2084278608753,429
55.943367783261,-3.2084278608753,426
55.943403913739,-3.2082806946869,401
55.943433290027,-3.2081445136833,364
55.943453116696,-3.2080678654263,342
55.94347135199,-3.2079922688654,320
55.943488717299,-3.2079094013696,296
55.943505334829,-3.2078202878505,273
55.943505334829,-3.2078202878505,247
55.94356747015,-3.2076248120212,228
55.943613355482,-3.2075264491834,211
55.943669233105,-3.2074196383457,199
55.943731278858,-3.2073047253436,207
55.943801107815,-3.2071890194483,216
55.943873626303,-3.2070648279081,235
55.943949827135,-3.2069291146032,242
55.944017217586,-3.2068007709347,242
55.944132049592,-3.2065786213326,248
55.944191540213,-3.2064652037551,262
55.944351578851,-3.2061790607994,248
55.944454465631,-3.2059710145931,272
55.944496431778,-3.2058504191439,284
55.944543672576,-3.2057304562087,307
55.944581926417,-3.2055981526564,317
55.944654850093,-3.2053695292343,320
55.944735619075,-3.2051591784644,343
55.944775907809,-3.2050577182688,368
55.944823284965,-3.2049490623981,420
55.944907820296,-3.2047680182301,462
55.944956261565,-3.2046232132463,495
55.944956261565,-3.2046232132463,472
55.944956261565,-3.2046232132463,375
55.944956261565,-3.2046232132463,370
55.944956261565,-3.2046232132463,371
55.944956261565,-3.2046232132463,371
55.944956261565,-3.2046232132463,371
55.944956261565,-3.2046232132463,371
55.944956261565,-3.2046232132463,372
55.944956261565,-3.2046232132463,374
55.944956261565,-3.2046232132463,374
55.944956261565,-3.2046232132463,375
55.944956261565,-3.2046232132463,376
55.944956261565,-3.2046232132463,377
55.944956261565,-3.2046232132463,381
55.944956261565,-3.2046232132463,382
55.944956261565,-3.2046232132463,384
55.944956261565,-3.2046232132463,386
55.944956261565,-3.2046232132463,388
55.944956261565,-3.2046232132463,389
55.944956261565,-3.2046232132463,393
55.944956261565,-3.2046232132463,399
55.944956261565,-3.2046232132463,401
55.944956261565,-3.2046232132463,403
55.944956261565,-3.2046232132463,406
55.944956261565,-3.2046232132463,411
55.944956261565,-3.2046232132463,413
55.944956261565,-3.2046232132463,415
55.944956261565,-3.2046232132463,420
55.944956261565,-3.2046232132463,428
55.944956261565,-3.2046232132463,430
55.944956261565,-3.2046232132463,433
55.944956261565,-3.2046232132463,436
55.944956261565,-3.2046232132463,439
55.944956261565,-3.2046232132463,442
55.944956261565,-3.2046232132463,446
55.944956261565,-3.2046232132463,450
55.944956261565,-3.2046232132463,456
55.944956261565,-3.2046232132463,484
55.944956261565,-3.2046232132463,485
55.944956261565,-3.2046232132463,485
55.944956261565,-3.2046232132463,482
55.944956261565,-3.2046232132463,483
55.944965263623,-3.2046028933564,481
55.944977120751,-3.2045791986552,476
55.945029200578,-3.2044749618225,449
55.945058996818,-3.2044106535524,437
55.945125117403,-3.2042577210394,429
55.945286975188,-3.2038493443362,425
55.945394862583,-3.20359723016,444
55.945565776365,-3.2032896524763,463
55.945627478233,-3.2031797814088,468
55.94576171633,-3.2029096254336,471
55.94582409028,-3.2027779535275,472
55.945965557307,-3.2024378672429,470
55.945984463364,-3.2023404399993,455
55.94599306199,-3.202265707586,465
55.9460231682,-3.202095017713,459
55.946048776531,-3.2019969581298,464
55.946082675018,-3.2018916606484,468
55.946131802713,-3.201789382954,484
55.946189584494,-3.2016841507197,488
55.946247064087,-3.201578057205,501
55.946405848023,-3.2012696879204,538
55.946443207146,-3.2011690983102,527
55.946485626623,-3.2010671111635,540
55.946561182828,-3.2009092926317,552
55.946575704139,-3.2008579808994,571
55.946574174963,-3.2008147095879,552
55.946578880463,-3.2007714672983,544
55.946585256628,-3.2007410547362,547
55.946592629169,-3.200713575917,551
55.94653693545,-3.2006717199097,568
55.94653693545,-3.2006717199097,456
55.94653693545,-3.2006717199097,447
55.94653693545,-3.2006717199097,454
55.94653693545,-3.2006717199097,464
55.94653693545,-3.2006717199097,470
55.94653693545,-3.2006717199097,475
55.94653693545,-3.2006717199097,479
55.94653693545,-3.2006717199097,482
55.94653693545,-3.2006717199097,488
55.946463592517,-3.2005676243705,495
55.946463592517,-3.2005676243705,503
55.946463592517,-3.2005676243705,506
55.946463592517,-3.2005676243705,508
55.946463592517,-3.2005676243705,498
55.946463592517,-3.2005676243705,493
55.946463592517,-3.2005676243705,485
55.946463592517,-3.2005676243705,485
55.946463592517,-3.2005676243705,490
55.946431370124,-3.2005024939361,488
55.946410729715,-3.2004085038889,481
55.946392821134,-3.2003175786801,464
55.946383654658,-3.2002354319654,438
55.946393010606,-3.2001472011696,427
55.946405876066,-3.2000454754184,406
55.946420108698,-3.1999326204694,385
55.946442173324,-3.1996429805475,361
55.94646568872,-3.1991664380747,320
55.946489244474,-3.1990056050936,316
55.946513508268,-3.1988610653508,322
55.946538974416,-3.1987424171052,321
55.946614058536,-3.198489322951,294
55.946658250904,-3.1983635699265,288
55.946808025691,-3.1979629501817,293
55.946857458832,-3.1978167854502,298
55.946901880073,-3.1976759364365,302
55.946953834632,-3.1975146116334,305
55.947058782882,-3.1971973553359,275
55.94720103172,-3.1967006337444,292
55.947340951103,-3.1962049984343,315
55.947384440214,-3.1960449815538,309
55.947424111434,-3.1958810888038,312
55.947461438646,-3.1957134047074,323
55.947592209263,-3.1953035731788,336
55.947659389605,-3.1950470959914,363
55.947695832153,-3.1949190147067,366
55.947730050513,-3.1947952096167,375
55.947764046956,-3.1946644430852,372
55.947795975911,-3.194532903359,385
55.947829184112,-3.194274611498,404
55.94783405915,-3.1941516576191,407
55.947836399939,-3.1940226424158,411
55.947830784088,-3.1938972934375,399
55.947839155814,-3.1937506595434,389
55.947892390561,-3.1935109330713,377
55.947937136475,-3.1933409534946,375
55.947985003798,-3.193154013548,336
55.948003717283,-3.193033962462,334
55.948041902084,-3.1929178614769,338
55.948071711889,-3.1927893838722,346
55.948086063363,-3.1926448903686,333
55.948100701086,-3.1923307808908,319
55.948116138648,-3.1921812065422,316
55.948138652704,-3.1920398745572,305
55.948173581021,-3.1918911537632,310
55.948206751552,-3.1917520367562,316
55.948241175423,-3.1916074590798,324
55.948269221236,-3.1914546231834,343
55.948295895016,-3.1913093622315,352
55.948319109499,-3.1911648540558,349
55.948342758409,-3.1910246579214,367
55.948364598991,-3.190890375539,365
55.948441222343,-3.1905028222689,357
55.948463365461,-3.1903464029446,328
55.948486260628,-3.1901630186646,313
55.948508554634,-3.1899796006348,328
55.948547750553,-3.1896388407531,362
55.948547750553,-3.1896388407531,373
55.948583645816,-3.1893191175123,379
55.948605648705,-3.1891692240486,386
55.948627599238,-3.1890247275942,396
55.948648690497,-3.1888658808268,408
55.948668218467,-3.1887122260593,418
55.94869562696,-3.1884030331402,409
55.948699358141,-3.1882647322332,389
55.948703663851,-3.1881057898005,376
55.94870685026,-3.1879513906753,348
55.948713321892,-3.1876349444207,322
55.948715983262,-3.1875202796037,341
55.948724585254,-3.1874167591035,350
55.948737745869,-3.1873222285294,331
55.948755747454,-3.1872159510941,332
55.948759748133,-3.1870954624014,322
55.948781640832,-3.1869664240925,312
55.948878605121,-3.186590775513,320
55.94890802735,-3.1864656030828,344
55.948945095199,-3.1862155507992,388
55.948961472995,-3.1860948594429,386
55.948983465123,-3.1859725432046,371
55.949006658058,-3.1858459718187,364
55.949025295785,-3.1857154022255,357
55.949037924844,-3.1855852330847,342
55.949049510991,-3.1854693116145,326
55.949053036565,-3.1852391825983,336
55.949066139058,-3.1851222427545,330
55.94907811873,-3.1850138288487,311
55.94909334138,-3.1849026169438,319
55.949111184035,-3.184792330554,329
55.94913125071,-3.1846820562717,328
55.949148077676,-3.1845530554926,322
55.949159501001,-3.1844295626944,312
55.949167313901,-3.1843126958796,293
55.949172259541,-3.1841973461748,299
55.94919653331,-3.1839511824714,286
55.949204157313,-3.1838372412369,277
55.949207228279,-3.1837239221759,258
55.949207153008,-3.1836110812568,258
55.949210782857,-3.1834893137053,245
55.949212121976,-3.1833732797175,231
55.949210092432,-3.1832463581,238
55.949211455617,-3.1830060970864,259
55.949216603036,-3.1827556243564,225
55.949216514546,-3.1826205775118,224
55.949216479446,-3.1824971052671,229
55.949219284123,-3.1823793034998,220
55.949224694977,-3.1822658263543,236
55.949246785588,-3.1821291106576,254
55.949276216853,-3.181994197112,249
55.949297569479,-3.181869249109,248
55.949319566529,-3.1817261551427,255
55.949325226791,-3.1816114950203,255
55.949363982434,-3.1811477069607,289
55.949374013845,-3.1810205837212,301
55.949383075556,-3.1807881910164,337
55.949377573208,-3.1807071085249,343
55.949366007352,-3.1804355266302,359
55.949366007352,-3.1804355266302,363
55.949366007352,-3.1804355266302,367
55.949366007352,-3.1804355266302,367
55.949366007352,-3.1804355266302,366
55.949366007352,-3.1804355266302,368
55.949366007352,-3.1804355266302,372
55.949366007352,-3.1804355266302,373
55.949366007352,-3.1804355266302,373
55.949366007352,-3.1804355266302,374
55.949366007352,-3.1804355266302,375
55.949366007352,-3.1804355266302,377
55.949366007352,-3.1804355266302,378
55.949366007352,-3.1804355266302,380
55.949366007352,-3.1804355266302,381
55.949366007352,-3.1804355266302,389
55.949366007352,-3.1804355266302,392
55.949366007352,-3.1804355266302,395
55.949366007352,-3.1804355266302,397
55.949366007352,-3.1804355266302,400
55.949366007352,-3.1804355266302,403
55.949366007352,-3.1804355266302,405
55.949366007352,-3.1804355266302,408
55.949366007352,-3.1804355266302,404
55.949366007352,-3.1804355266302,405
55.949366007352,-3.1804355266302,407
55.949366007352,-3.1804355266302,412
55.949366007352,-3.1804355266302,415
55.949366007352,-3.1804355266302,417
55.949366007352,-3.1804355266302,421
55.949366007352,-3.1804355266302,424
55.949366007352,-3.1804355266302,426
55.949366007352,-3.1804355266302,428
55.949366007352,-3.1804355266302,429
55.949366007352,-3.1804355266302,426
55.949373979116,-3.1804014702422,420
55.949427078012,-3.180253833423,399
55.949449216445,-3.1801994603971,393
55.949534231558,-3.1800083293875,353
55.94960680782,-3.1798158445574,316
55.949645564439,-3.179704004928,310
55.949681361059,-3.1796025503822,312
55.94971824307,-3.179492515679,311
55.949760428516,-3.1793676000896,308
55.949861151194,-3.1790711891556,333
55.949900367002,-3.1789727740941,335
55.949952764483,-3.1788483684021,334
55.950000031974,-3.1787201815707,347
55.950039446567,-3.1786084051067,356
55.950231764658,-3.1780249400703,276
55.950273629231,-3.1779020813303,281
55.950356431665,-3.177668178766,275
55.950397534596,-3.1775520809213,286
55.950439381278,-3.1774343745814,302
55.950484588262,-3.1773141544599,309
55.950530213776,-3.1771965535057,321
