#Location	Time	Pollutant	Actual	Estimated	Pass	Distance
Queen Street	1	NO2	36	36.8242245	1	131072
Queen Street	1	NO2	36	36.29869059	1	262144
Queen Street	1	NO2	36	36.01291302	1	524288
Queen Street	1	NO2	36	0	2	1
Queen Street	1	NO2	36	39.85307256	2	1024
Queen Street	1	NO2	36	39.14300244	2	2048
Queen Street	1	NO2	36	40.31884783	2	4096
Queen Street	1	NO2	36	41.01260879	2	8192
Queen Street	1	NO2	36	40.33610375	2	16384
Queen Street	1	NO2	36	39.3291133	2	32768
Queen Street	1	NO2	36	38.13595999	2	65536
Queen Street	1	NO2	36	37.06092415	2	131072
Queen Street	1	NO2	36	36.3995123	2	262144
Queen Street	1	NO2	36	36.05505708	2	524288
Queen Street	1	NO2	36	0	3	1
Queen Street	1	NO2	36	39.85305906	3	1024
Queen Street	1	NO2	36	39.12558823	3	2048
Queen Street	1	NO2	36	40.14348199	3	4096
Queen Street	1	NO2	36	40.90565166	3	8192
Queen Street	1	NO2	36	40.55172672	3	16384
Queen Street	1	NO2	36	39.673739	3	32768
Queen Street	1	NO2	36	38.48102869	3	65536
Queen Street	1	NO2	36	37.26528038	3	131072
Queen Street	1	NO2	36	36.49286107	3	262144
Queen Street	1	NO2	36	36.09553678	3	524288
Queen Street	1	NO2	36	0	4	1
Queen Street	1	NO2	36	39.85305901	4	1024
Queen Street	1	NO2	36	39.12393046	4	2048
Queen Street	1	NO2	36	40.06155495	4	4096
Queen Street	1	NO2	36	40.76304186	4	8192
Queen Street	1	NO2	36	40.64786139	4	16384
Queen Street	1	NO2	36	39.89406051	4	32768
Queen Street	1	NO2	36	38.74851448	4	65536
Queen Street	1	NO2	36	37.44391774	4	131072
Queen Street	1	NO2	36	36.5795936	4	262144
Queen Street	1	NO2	36	36.13445007	4	524288
Queen Street	1	NO2	36	0	5	1
Queen Street	1	NO2	36	39.85305901	5	1024
Queen Street	1	NO2	36	39.12377402	5	2048
Queen Street	1	NO2	36	40.02494677	5	4096
Queen Street	1	NO2	36	40.63209276	5	8192
Queen Street	1	NO2	36	40.6855281	5	16384
Queen Street	1	NO2	36	40.04479676	5	32768
Queen Street	1	NO2	36	38.96180941	5	65536
Queen Street	1	NO2	36	37.60190646	5	131072
Queen Street	1	NO2	36	36.66045652	5	262144
Queen Street	1	NO2	36	36.17188842	5	524288
Queen Street	1	NO2	36	0	6	1
Queen Street	1	NO2	36	39.85305901	6	1024
Queen Street	1	NO2	36	39.12375932	6	2048
Queen Street	1	NO2	36	40.00887169	6	4096
Queen Street	1	NO2	36	40.52239281	6	8192
Queen Street	1	NO2	36	40.69128733	6	16384
Queen Street	1	NO2	36	40.15347804	6	32768
Queen Street	1	NO2	36	39.13582924	6	65536
Queen Street	1	NO2	36	37.74314143	6	131072
Queen Street	1	NO2	36	36.73610098	6	262144
Queen Street	1	NO2	36	36.20793728	6	524288
Queen Street	1	NO2	36	0	7	1
Queen Street	1	NO2	36	39.85305901	7	1024
Queen Street	1	NO2	36	39.12375794	7	2048
Queen Street	1	NO2	36	40.0018684	7	4096
Queen Street	1	NO2	36	40.43350722	7	8192
Queen Street	1	NO2	36	40.67858984	7	16384
Queen Street	1	NO2	36	40.23516498	7	32768
Queen Street	1	NO2	36	39.28035653	7	65536
Queen Street	1	NO2	36	37.87062763	7	131072
Queen Street	1	NO2	36	36.8070954	7	262144
Queen Street	1	NO2	36	36.24267647	7	524288
Queen Street	1	NO2	36	0	8	1
Queen Street	1	NO2	36	39.85305901	8	1024
Queen Street	1	NO2	36	39.12375781	8	2048
Queen Street	1	NO2	36	39.99882896	8	4096
Queen Street	1	NO2	36	40.36254455	8	8192
Queen Street	1	NO2	36	40.6549056	8	16384
Queen Street	1	NO2	36	40.29870724	8	32768
Queen Street	1	NO2	36	39.40202019	8	65536
Queen Street	1	NO2	36	37.98669521	8	131072
Queen Street	1	NO2	36	36.8739364	8	262144
Queen Street	1	NO2	36	36.2761806	8	524288
Queen Street	1	NO2	36	0	9	1
Queen Street	1	NO2	36	39.85305901	9	1024
Queen Street	1	NO2	36	39.1237578	9	2048
Queen Street	1	NO2	36	39.99751236	9	4096
Queen Street	1	NO2	36	40.30632105	9	8192
Queen Street	1	NO2	36	40.62464069	9	16384
Queen Street	1	NO2	36	40.34959684	9	32768
Queen Street	1	NO2	36	39.50547492	9	65536
Queen Street	1	NO2	36	38.09316168	9	131072
Queen Street	1	NO2	36	36.93705831	9	262144
Queen Street	1	NO2	36	36.30851939	9	524288
Queen Street	1	NO2	36	0	10	1
Queen Street	1	NO2	36	39.85305901	10	1024
Queen Street	1	NO2	36	39.1237578	10	2048
Queen Street	1	NO2	36	39.99694258	10	4096
Queen Street	1	NO2	36	40.26196971	10	8192
Queen Street	1	NO2	36	40.59051191	10	16384
Queen Street	1	NO2	36	40.3913787	10	32768
Queen Street	1	NO2	36	39.59410988	10	65536
Queen Street	1	NO2	36	38.19145425	10	131072
Queen Street	1	NO2	36	36.9968414	10	262144
Queen Street	1	NO2	36	36.33975805	10	524288
Queen Street	1	NO2	36	0	11	1
Queen Street	1	NO2	36	39.85305901	11	1024
Queen Street	1	NO2	36	39.1237578	11	2048
Queen Street	1	NO2	36	39.99669613	11	4096
Queen Street	1	NO2	36	40.22707747	11	8192
Queen Street	1	NO2	36	40.5542555	11	16384
Queen Street	1	NO2	36	40.4264068	11	32768
Queen Street	1	NO2	36	39.67047936	11	65536
Queen Street	1	NO2	36	38.28270223	11	131072
Queen Street	1	NO2	36	37.05361901	11	262144
Queen Street	1	NO2	36	36.36995755	11	524288
Queen Street	1	NO2	36	0	12	1
Queen Street	1	NO2	36	39.85305901	12	1024
Queen Street	1	NO2	36	39.1237578	12	2048
Queen Street	1	NO2	36	39.99658956	12	4096
Queen Street	1	NO2	36	40.19967403	12	8192
Queen Street	1	NO2	36	40.5170143	12	16384
Queen Street	1	NO2	36	40.45627902	12	32768
Queen Street	1	NO2	36	39.73656859	12	65536
Queen Street	1	NO2	36	38.36780687	12	131072
Queen Street	1	NO2	36	37.10768365	12	262144
Queen Street	1	NO2	36	36.39917494	12	524288
Queen Street	1	NO2	36	0	13	1
Queen Street	1	NO2	36	39.85305901	13	1024
Queen Street	1	NO2	36	39.1237578	13	2048
Queen Street	1	NO2	36	39.99654348	13	4096
Queen Street	1	NO2	36	40.17817624	13	8192
Queen Street	1	NO2	36	40.47955828	13	16384
Queen Street	1	NO2	36	40.48210088	13	32768
Queen Street	1	NO2	36	39.79396093	13	65536
Queen Street	1	NO2	36	38.44749423	13	131072
Queen Street	1	NO2	36	37.1592924	13	262144
Queen Street	1	NO2	36	36.42746361	13	524288
Queen Street	1	NO2	36	0	14	1
Queen Street	1	NO2	36	39.85305901	14	1024
Queen Street	1	NO2	36	39.1237578	14	2048
Queen Street	1	NO2	36	39.99652355	14	4096
Queen Street	1	NO2	36	40.16132389	14	8192
Queen Street	1	NO2	36	40.44241459	14	16384
Queen Street	1	NO2	36	40.50465167	14	32768
Queen Street	1	NO2	36	39.84394574	14	65536
Queen Street	1	NO2	36	38.52235518	14	131072
Queen Street	1	NO2	36	37.20867147	14	262144
Queen Street	1	NO2	36	36.45487352	14	524288
Queen Street	1	NO2	36	0	15	1
Queen Street	1	NO2	36	39.85305901	15	1024
Queen Street	1	NO2	36	39.1237578	15	2048
Queen Street	1	NO2	36	39.99651494	15	4096
Queen Street	1	NO2	36	40.14811968	15	8192
Queen Street	1	NO2	36	40.40594683	15	16384
Queen Street	1	NO2	36	40.52449165	15	32768
Queen Street	1	NO2	36	39.88758996	15	65536
Queen Street	1	NO2	36	38.59287585	15	131072
Queen Street	1	NO2	36	37.25602026	15	262144
Queen Street	1	NO2	36	36.48145146	15	524288
Queen Street	1	NO2	36	0	16	1
Queen Street	1	NO2	36	39.85305901	16	1024
Queen Street	1	NO2	36	39.1237578	16	2048
Queen Street	1	NO2	36	39.99651122	16	4096
Queen Street	1	NO2	36	40.13777727	16	8192
Queen Street	1	NO2	36	40.37040519	16	16384
Queen Street	1	NO2	36	40.54203239	16	32768
Queen Street	1	NO2	36	39.92578718	16	65536
Queen Street	1	NO2	36	38.6594607	16	131072
Queen Street	1	NO2	36	37.30151478	16	262144
Queen Street	1	NO2	36	36.50724127	16	524288
Queen Street	1	NO2	36	0	17	1
Queen Street	1	NO2	36	39.85305901	17	1024
Queen Street	1	NO2	36	39.1237578	17	2048
Queen Street	1	NO2	36	39.99650961	17	4096
Queen Street	1	NO2	36	40.1296782	17	8192
Queen Street	1	NO2	36	40.3359591	17	16384
Queen Street	1	NO2	36	40.55758348	17	32768
Queen Street	1	NO2	36	39.95929254	17	65536
Queen Street	1	NO2	36	38.72245018	17	131072
Queen Street	1	NO2	36	37.34531065	17	262144
Queen Street	1	NO2	36	36.53228399	17	524288
Queen Street	1	NO2	36	0	18	1
Queen Street	1	NO2	36	39.85305901	18	1024
Queen Street	1	NO2	36	39.1237578	18	2048
Queen Street	1	NO2	36	39.99650891	18	4096
Queen Street	1	NO2	36	40.12333682	18	8192
Queen Street	1	NO2	36	40.30271947	18	16384
Queen Street	1	NO2	36	40.57138369	18	32768
Queen Street	1	NO2	36	39.98874835	18	65536
Queen Street	1	NO2	36	38.78213414	18	131072
Queen Street	1	NO2	36	37.38754576	18	262144
Queen Street	1	NO2	36	36.55661813	18	524288
Queen Street	1	NO2	36	0	19	1
Queen Street	1	NO2	36	39.85305901	19	1024
Queen Street	1	NO2	36	39.1237578	19	2048
Queen Street	1	NO2	36	39.99650861	19	4096
Queen Street	1	NO2	36	40.11837214	19	8192
Queen Street	1	NO2	36	40.27075407	19	16384
Queen Street	1	NO2	36	40.58362209	19	32768
Queen Street	1	NO2	36	40.01470353	19	65536
Queen Street	1	NO2	36	38.83876221	19	131072
Queen Street	1	NO2	36	37.42834245	19	262144
Queen Street	1	NO2	36	36.58027977	19	524288
Queen Street	1	NO2	36	0	20	1
Queen Street	1	NO2	36	39.85305901	20	1024
Queen Street	1	NO2	36	39.1237578	20	2048
Queen Street	1	NO2	36	39.99650848	20	4096
Queen Street	1	NO2	36	40.11448556	20	8192
Queen Street	1	NO2	36	40.2400987	20	16384
Queen Street	1	NO2	36	40.59445221	20	32768
Queen Street	1	NO2	36	40.03762881	20	65536
Queen Street	1	NO2	36	38.89255169	20	131072
Queen Street	1	NO2	36	37.46780955	20	262144
Queen Street	1	NO2	36	36.60330276	20	524288
Queen Street	1	NO2	36	0	21	1
Queen Street	1	NO2	36	39.85305901	21	1024
Queen Street	1	NO2	36	39.1237578	21	2048
Queen Street	1	NO2	36	39.99650842	21	4096
Queen Street	1	NO2	36	40.11144308	21	8192
Queen Street	1	NO2	36	40.21076529	21	16384
Queen Street	1	NO2	36	40.60400185	21	32768
Queen Street	1	NO2	36	40.05792891	21	65536
Queen Street	1	NO2	36	38.9436937	21	131072
Queen Street	1	NO2	36	37.50604402	21	262144
Queen Street	1	NO2	36	36.62571887	21	524288
Queen Street	1	NO2	36	0	22	1
Queen Street	1	NO2	36	39.85305901	22	1024
Queen Street	1	NO2	36	39.1237578	22	2048
Queen Street	1	NO2	36	39.9965084	22	4096
Queen Street	1	NO2	36	40.10906147	22	8192
Queen Street	1	NO2	36	40.18274805	22	16384
Queen Street	1	NO2	36	40.61237973	22	32768
Queen Street	1	NO2	36	40.0759524	22	65536
Queen Street	1	NO2	36	38.99235796	22	131072
Queen Street	1	NO2	36	37.54313244	22	262144
Queen Street	1	NO2	36	36.6475579	22	524288
Queen Street	1	NO2	36	0	23	1
Queen Street	1	NO2	36	39.85305901	23	1024
Queen Street	1	NO2	36	39.1237578	23	2048
Queen Street	1	NO2	36	39.99650839	23	4096
Queen Street	1	NO2	36	40.1071972	23	8192
Queen Street	1	NO2	36	40.1560281	23	16384
Queen Street	1	NO2	36	40.61968013	23	32768
Queen Street	1	NO2	36	40.0919999	23	65536
Queen Street	1	NO2	36	39.03869645	23	131072
Queen Street	1	NO2	36	37.57915232	23	262144
Queen Street	1	NO2	36	36.66884786	23	524288
Queen Street	1	NO2	36	0	24	1
Queen Street	1	NO2	36	39.85305901	24	1024
Queen Street	1	NO2	36	39.1237578	24	2048
Queen Street	1	NO2	36	39.99650838	24	4096
Queen Street	1	NO2	36	40.10573791	24	8192
Queen Street	1	NO2	36	40.13057694	24	16384
Queen Street	1	NO2	36	40.62598614	24	32768
Queen Street	1	NO2	36	40.10633096	24	65536
Queen Street	1	NO2	36	39.08284638	24	131072
Queen Street	1	NO2	36	37.61417317	24	262144
Queen Street	1	NO2	36	36.68961505	24	524288
Queen Street	1	NO2	36	0	25	1
Queen Street	1	NO2	36	39.85305901	25	1024
Queen Street	1	NO2	36	39.1237578	25	2048
Queen Street	1	NO2	36	39.99650838	25	4096
Queen Street	1	NO2	36	40.10459564	25	8192
Queen Street	1	NO2	36	40.10635926	25	16384
Queen Street	1	NO2	36	40.63137201	25	32768
Queen Street	1	NO2	36	40.11916981	25	65536
Queen Street	1	NO2	36	39.12493246	25	131072
Queen Street	1	NO2	36	37.64825752	25	262144
Queen Street	1	NO2	36	36.70988418	25	524288
Queen Street	2	NO2	36	0	0	1
Queen Street	2	NO2	36	42.26962564	0	1024
Queen Street	2	NO2	36	41.36755618	0	2048
Queen Street	2	NO2	36	39.80459762	0	4096
Queen Street	2	NO2	36	38.63288538	0	8192
Queen Street	2	NO2	36	37.57268453	0	16384
Queen Street	2	NO2	36	36.64514781	0	32768
Queen Street	2	NO2	36	36.02317358	0	65536
Queen Street	2	NO2	36	35.66859921	0	131072
Queen Street	2	NO2	36	35.48059546	0	262144
Queen Street	2	NO2	36	35.38399754	0	524288
Queen Street	2	NO2	36	0	1	1
Queen Street	2	NO2	36	41.59428787	1	1024
Queen Street	2	NO2	36	40.96594689	1	2048
Queen Street	2	NO2	36	41.33803239	1	4096
Queen Street	2	NO2	36	40.99462377	1	8192
Queen Street	2	NO2	36	39.80284163	1	16384
Queen Street	2	NO2	36	38.6453217	1	32768
Queen Street	2	NO2	36	37.5292402	1	65536
Queen Street	2	NO2	36	36.59787363	1	131072
Queen Street	2	NO2	36	35.99272957	1	262144
Queen Street	2	NO2	36	35.6518903	1	524288
Queen Street	2	NO2	36	0	2	1
Queen Street	2	NO2	36	41.59216097	2	1024
Queen Street	2	NO2	36	40.88201964	2	2048
Queen Street	2	NO2	36	41.28918203	2	4096
Queen Street	2	NO2	36	41.36674123	2	8192
Queen Street	2	NO2	36	40.39167814	2	16384
Queen Street	2	NO2	36	39.26592201	2	32768
Queen Street	2	NO2	36	38.1165564	2	65536
Queen Street	2	NO2	36	36.99867785	2	131072
Queen Street	2	NO2	36	36.22086333	2	262144
Queen Street	2	NO2	36	35.7725385	2	524288
Queen Street	2	NO2	36	0	3	1
Queen Street	2	NO2	36	41.59215356	3	1024
Queen Street	2	NO2	36	40.87294404	3	2048
Queen Street	2	NO2	36	41.20885703	3	4096
Queen Street	2	NO2	36	41.39113932	3	8192
Queen Street	2	NO2	36	40.66975419	3	16384
Queen Street	2	NO2	36	39.58949912	3	32768
Queen Street	2	NO2	36	38.5019728	3	65536
Queen Street	2	NO2	36	37.31392925	3	131072
Queen Street	2	NO2	36	36.42073545	3	262144
Queen Street	2	NO2	36	35.88504177	3	524288
Queen Street	2	NO2	36	0	4	1
Queen Street	2	NO2	36	41.59215353	4	1024
Queen Street	2	NO2	36	40.87205378	4	2048
Queen Street	2	NO2	36	41.16674773	4	4096
Queen Street	2	NO2	36	41.33726736	4	8192
Queen Street	2	NO2	36	40.81431593	4	16384
Queen Street	2	NO2	36	39.78734314	4	32768
Queen Street	2	NO2	36	38.76543682	4	65536
Queen Street	2	NO2	36	37.56445466	4	131072
Queen Street	2	NO2	36	36.5961723	4	262144
Queen Street	2	NO2	36	35.98997812	4	524288
Queen Street	2	NO2	36	0	5	1
Queen Street	2	NO2	36	41.59215353	5	1024
Queen Street	2	NO2	36	40.87196903	5	2048
Queen Street	2	NO2	36	41.14741409	5	4096
Queen Street	2	NO2	36	41.27385868	5	8192
Queen Street	2	NO2	36	40.88755863	5	16384
Queen Street	2	NO2	36	39.92447863	5	32768
Queen Street	2	NO2	36	38.95390129	5	65536
Queen Street	2	NO2	36	37.76590707	5	131072
Queen Street	2	NO2	36	36.7504793	5	262144
Queen Street	2	NO2	36	36.08788449	5	524288
Queen Street	2	NO2	36	0	6	1
Queen Street	2	NO2	36	41.59215353	6	1024
Queen Street	2	NO2	36	40.87196105	6	2048
Queen Street	2	NO2	36	41.13885169	6	4096
Queen Street	2	NO2	36	41.21749753	6	8192
Queen Street	2	NO2	36	40.92072215	6	16384
Queen Street	2	NO2	36	40.02728378	6	32768
Queen Street	2	NO2	36	39.09508233	6	65536
Queen Street	2	NO2	36	37.93005347	6	131072
Queen Street	2	NO2	36	36.88651185	6	262144
Queen Street	2	NO2	36	36.17925971	6	524288
Queen Street	2	NO2	36	0	7	1
Queen Street	2	NO2	36	41.59215353	7	1024
Queen Street	2	NO2	36	40.8719603	7	2048
Queen Street	2	NO2	36	41.13510899	7	4096
Queen Street	2	NO2	36	41.17099022	7	8192
Queen Street	2	NO2	36	40.93102335	7	16384
Queen Street	2	NO2	36	40.10775923	7	32768
Queen Street	2	NO2	36	39.20547	7	65536
Queen Street	2	NO2	36	38.06574222	7	131072
Queen Street	2	NO2	36	37.00673658	7	262144
Queen Street	2	NO2	36	36.26456717	7	524288
Queen Street	2	NO2	36	0	8	1
Queen Street	2	NO2	36	41.59215353	8	1024
Queen Street	2	NO2	36	40.87196023	8	2048
Queen Street	2	NO2	36	41.13348224	8	4096
Queen Street	2	NO2	36	41.13362561	8	8192
Queen Street	2	NO2	36	40.92818055	8	16384
Queen Street	2	NO2	36	40.17226457	8	32768
Queen Street	2	NO2	36	39.29499215	8	65536
Queen Street	2	NO2	36	38.17962971	8	131072
Queen Street	2	NO2	36	37.11328423	8	262144
Queen Street	2	NO2	36	36.34423736	8	524288
Queen Street	2	NO2	36	0	9	1
Queen Street	2	NO2	36	41.59215353	9	1024
Queen Street	2	NO2	36	40.87196022	9	2048
Queen Street	2	NO2	36	41.13277707	9	4096
Queen Street	2	NO2	36	41.10394968	9	8192
Queen Street	2	NO2	36	40.9177596	9	16384
Queen Street	2	NO2	36	40.22471221	9	32768
Queen Street	2	NO2	36	39.36972983	9	65536
Queen Street	2	NO2	36	38.27672606	9	131072
Queen Street	2	NO2	36	37.20799542	9	262144
Queen Street	2	NO2	36	36.41867019	9	524288
Queen Street	2	NO2	36	0	10	1
Queen Street	2	NO2	36	41.59215353	10	1024
Queen Street	2	NO2	36	40.87196022	10	2048
Queen Street	2	NO2	36	41.13247179	10	4096
Queen Street	2	NO2	36	41.0805153	10	8192
Queen Street	2	NO2	36	40.90299914	10	16384
Queen Street	2	NO2	36	40.26778534	10	32768
Queen Street	2	NO2	36	39.43349876	10	65536
Queen Street	2	NO2	36	38.36080502	10	131072
Queen Street	2	NO2	36	37.29246009	10	262144
Queen Street	2	NO2	36	36.48823718	10	524288
Queen Street	2	NO2	36	0	11	1
Queen Street	2	NO2	36	41.59215353	11	1024
Queen Street	2	NO2	36	40.87196022	11	2048
Queen Street	2	NO2	36	41.13233972	11	4096
Queen Street	2	NO2	36	41.06206921	11	8192
Queen Street	2	NO2	36	40.88581889	11	16384
Queen Street	2	NO2	36	40.30344479	11	32768
Queen Street	2	NO2	36	39.48877087	11	65536
Queen Street	2	NO2	36	38.43471182	11	131072
Queen Street	2	NO2	36	37.36805168	11	262144
Queen Street	2	NO2	36	36.55328343	11	524288
Queen Street	2	NO2	36	0	12	1
Queen Street	2	NO2	36	41.59215353	12	1024
Queen Street	2	NO2	36	40.87196022	12	2048
Queen Street	2	NO2	36	41.13228261	12	4096
Queen Street	2	NO2	36	41.04757791	12	8192
Queen Street	2	NO2	36	40.8673806	12	16384
Queen Street	2	NO2	36	40.33317205	12	32768
Queen Street	2	NO2	36	39.53721195	12	65536
Queen Street	2	NO2	36	38.50059436	12	131072
Queen Street	2	NO2	36	37.43595656	12	262144
Queen Street	2	NO2	36	36.61412957	12	524288
Queen Street	2	NO2	36	0	13	1
Queen Street	2	NO2	36	41.59215353	13	1024
Queen Street	2	NO2	36	40.87196022	13	2048
Queen Street	2	NO2	36	41.13225791	13	4096
Queen Street	2	NO2	36	41.03620758	13	8192
Queen Street	2	NO2	36	40.84840271	13	16384
Queen Street	2	NO2	36	40.35810635	13	32768
Queen Street	2	NO2	36	39.57999615	13	65536
Queen Street	2	NO2	36	38.56007679	13	131072
Queen Street	2	NO2	36	37.49719954	13	262144
Queen Street	2	NO2	36	36.67107341	13	524288
Queen Street	2	NO2	36	0	14	1
Queen Street	2	NO2	36	41.59215353	14	1024
Queen Street	2	NO2	36	40.87196022	14	2048
Queen Street	2	NO2	36	41.13224723	14	4096
Queen Street	2	NO2	36	41.02729327	14	8192
Queen Street	2	NO2	36	40.82933878	14	16384
Queen Street	2	NO2	36	40.37913322	14	32768
Queen Street	2	NO2	36	39.61799052	14	65536
Queen Street	2	NO2	36	38.61438986	14	131072
Queen Street	2	NO2	36	37.55266585	14	262144
Queen Street	2	NO2	36	36.72439164	14	524288
Queen Street	2	NO2	36	0	15	1
Queen Street	2	NO2	36	41.59215353	15	1024
Queen Street	2	NO2	36	40.87196022	15	2048
Queen Street	2	NO2	36	41.13224261	15	4096
Queen Street	2	NO2	36	41.02030819	15	8192
Queen Street	2	NO2	36	40.81048012	15	16384
Queen Street	2	NO2	36	40.39694671	15	32768
Queen Street	2	NO2	36	39.65186418	15	65536
Queen Street	2	NO2	36	38.66446883	15	131072
Queen Street	2	NO2	36	37.60312015	15	262144
Queen Street	2	NO2	36	36.77434128	15	524288
Queen Street	2	NO2	36	0	16	1
Queen Street	2	NO2	36	41.59215353	16	1024
Queen Street	2	NO2	36	40.87196022	16	2048
Queen Street	2	NO2	36	41.13224062	16	4096
Queen Street	2	NO2	36	41.01483675	16	8192
Queen Street	2	NO2	36	40.79201577	16	16384
Queen Street	2	NO2	36	40.41209489	16	32768
Queen Street	2	NO2	36	39.68215338	16	65536
Queen Street	2	NO2	36	38.71102693	16	131072
Queen Street	2	NO2	36	37.64922294	16	262144
Queen Street	2	NO2	36	36.82116107	16	524288
Queen Street	2	NO2	36	0	17	1
Queen Street	2	NO2	36	41.59215353	17	1024
Queen Street	2	NO2	36	40.87196022	17	2048
Queen Street	2	NO2	36	41.13223975	17	4096
Queen Street	2	NO2	36	41.01055197	17	8192
Queen Street	2	NO2	36	40.77406839	17	16384
Queen Street	2	NO2	36	40.42501377	17	32768
Queen Street	2	NO2	36	39.70930111	17	65536
Queen Street	2	NO2	36	38.75461052	17	131072
Queen Street	2	NO2	36	37.69154479	17	262144
Queen Street	2	NO2	36	36.86507282	17	524288
Queen Street	2	NO2	36	0	18	1
Queen Street	2	NO2	36	41.59215353	18	1024
Queen Street	2	NO2	36	40.87196022	18	2048
Queen Street	2	NO2	36	41.13223938	18	4096
Queen Street	2	NO2	36	41.00719701	18	8192
Queen Street	2	NO2	36	40.7567163	18	16384
Queen Street	2	NO2	36	40.4360528	18	32768
Queen Street	2	NO2	36	39.73368158	18	65536
Queen Street	2	NO2	36	38.79564049	18	131072
Queen Street	2	NO2	36	37.73057853	18	262144
Queen Street	2	NO2	36	36.90628256	18	524288
