55931965,-3224933,11,-90
55931431,-3225390,1,-82
55931431,-3225390,1,-85
55929290,-3223860,1,-94
55929290,-3223860,6,-94
55929290,-3223860,6,-99
55929495,-3223815,6,-93
55929495,-3223815,11,-94
55930356,-3224818,7,-91
55930356,-3224818,11,-82
55930356,-3224818,11,-81
55930403,-3224947,1,-86
55930618,-3225316,1,-96
55930618,-3225316,1,-96
55932032,-3227646,1,-88
55932032,-3227646,1,-88
55932376,-3228250,1,-95
55932376,-3228250,1,-95
55932376,-3228250,1,-94
55932697,-3228625,11,-94
55932697,-3228625,11,-95
55932697,-3228625,11,-90
55932995,-3229156,1,-97
55932995,-3229156,11,-100
55933227,-3229614,10,-96
55933227,-3229614,10,-95
55933409,-3229942,1,-89
55933409,-3229942,1,-95
55933409,-3229942,1,-89
55934235,-3231304,6,-80
55934235,-3231304,6,-81
55934314,-3231449,1,-85
55934314,-3231449,1,-85
55934534,-3231774,11,-82
55934534,-3231774,11,-83
55934376,-3232743,11,-87
55934376,-3232743,11,-93
55934228,-3233087,1,-92
55934228,-3233087,1,-82
55934487,-3234108,1,-91
55934487,-3234108,1,-91
55934952,-3234810,11,-89
55934952,-3234810,11,-99
55934952,-3234810,11,-97
55934952,-3234810,11,-95
55935218,-3235139,10,-96
55935218,-3235139,10,-97
55936509,-3236683,6,-94
55936680,-3238511,11,-90
55936680,-3238511,11,-90
55936433,-3239762,11,-99
55936433,-3239762,11,-97
55936137,-3240805,1,-90
55936137,-3240805,4,-99
55936137,-3240805,4,-97
55935857,-3241407,11,-92
55935090,-3242722,1,-88
55934542,-3243618,11,-81
55934542,-3243618,11,-85
55934301,-3243987,1,-99
55934301,-3243987,11,-93
55933844,-3244754,11,-98
55933844,-3244754,1,-97
55933844,-3244754,11,-100
55933956,-3245964,1,-94
55934717,-3246537,11,-101
55934717,-3246537,11,-94
55938863,-3251283,1,-94
55938863,-3251283,1,-96
55939082,-3251505,1,-93
55939082,-3251505,1,-93
55939222,-3251436,1,-96
55939222,-3251436,1,-94
55939728,-3251426,6,-93
55939728,-3251426,6,-91
55940495,-3251543,1,-78
55940495,-3251543,1,-81
55940883,-3251614,1,-89
55941666,-3251704,1,-94
55941982,-3251738,1,-94
55942372,-3251764,4,-87
55942718,-3251772,11,-86
55942994,-3251707,7,-96
55942994,-3251707,1,-91
55942994,-3251707,11,-91
55942994,-3251707,6,-79
55942994,-3251707,1,-91
55943312,-3251577,6,-94
55943312,-3251577,6,-93
55943573,-3251438,1,-94
55943573,-3251438,11,-90
55943573,-3251438,6,-89
55943573,-3251438,1,-95
55944125,-3251148,11,-94
55944125,-3251148,11,-94
55944360,-3251099,1,-91
55944360,-3251099,1,-94
55944460,-3251187,11,-95
55944460,-3251187,11,-93
55945307,-3247221,1,-97
55945307,-3247221,1,-92
55945304,-3246375,1,-94
55945304,-3246375,11,-94
55945304,-3246375,1,-95
55945304,-3246375,11,-93
55945308,-3245454,6,-97
55945346,-3244456,6,-94
55945346,-3244456,1,-92
55945346,-3244456,1,-101
55945403,-3243520,1,-96
55945403,-3243520,1,-95
55945403,-3243520,11,-96
55945571,-3241652,1,-94
55946117,-3236416,1,-95
55945896,-3235609,1,-92
55945800,-3235074,6,-94
55945800,-3235074,6,-87
55945723,-3234795,7,-95
55945545,-3234140,7,-93
55945454,-3233467,7,-90
55945454,-3233467,11,-94
55945486,-3232138,7,-91
55945486,-3232138,7,-95
55945667,-3229845,7,-97
55945667,-3229845,7,-97
55945775,-3228814,6,-89
55945788,-3228714,6,-98
55946001,-3224389,6,-92
55945963,-3223471,6,-93
55945943,-3222939,1,-99
55945924,-3222481,6,-94
55945924,-3222481,11,-90
55945924,-3222481,11,-85
55945908,-3221994,11,-91
55945908,-3221994,5,-97
55945885,-3221223,1,-93
55945885,-3221223,6,-82
55945906,-3221150,10,-93
55945906,-3221150,10,-91
55945939,-3220827,1,-91
55945949,-3220151,1,-90
55945964,-3219807,1,-88
55945978,-3219156,6,-93
55946412,-3219246,6,-96
55946412,-3219246,6,-91
55946714,-3219502,1,-107
55947059,-3219628,2,-105
55947579,-3219019,11,-111
55947788,-3218687,1,-100
55947788,-3218687,11,-97
55947788,-3218687,1,-99
55947788,-3218687,1,-88
55948014,-3218196,11,-88
55948200,-3217527,11,-96
55948200,-3217527,11,-97
55948477,-3217228,1,-94
55948509,-3217310,1,-98
55948742,-3217755,11,-96
55948742,-3217755,11,-93
55948742,-3217755,6,-94
55949110,-3218144,7,-90
55949110,-3218144,6,-89
55949110,-3218144,7,-93
55949335,-3217644,11,-92
55949335,-3217644,11,-85
55949934,-3216232,6,-92
55949934,-3216232,6,-99
55950153,-3215777,11,-92
55950153,-3215777,11,-89
55950440,-3215061,11,-91
55950440,-3215061,11,-89
55950361,-3214834,11,-95
55949930,-3214205,6,-97
55949930,-3214205,6,-90
55949846,-3213685,1,-92
55950242,-3212786,6,-93
55950568,-3212127,11,-98
55950714,-3211826,4,-91
55951555,-3211914,7,-95
55951555,-3211914,1,-95
55951598,-3212161,11,-91
55951598,-3212161,11,-92
55951925,-3213082,1,-95
55951925,-3213082,11,-82
55951925,-3213082,11,-89
55951925,-3213082,1,-97
55952205,-3213751,10,-94
55952205,-3213751,10,-97
55952740,-3214207,1,-99
55952740,-3214207,1,-93
55953464,-3214693,6,-96
55953464,-3214693,6,-99
55954238,-3215387,1,-94
55954238,-3215387,11,-97
55954238,-3215387,1,-97
55954238,-3215387,11,-95
55954413,-3215519,1,-93
55954564,-3215644,1,-94
55954564,-3215644,1,-96
55955260,-3216801,1,-93
55955260,-3216801,1,-93
55955334,-3217722,1,-97
55955334,-3217722,6,-90
55955322,-3218401,11,-97
55955322,-3218401,11,-98
55955190,-3219425,11,-97
55955190,-3219425,1,-90
55955163,-3219530,11,-98
55955161,-3220067,11,-96
55955107,-3220856,6,-99
55955107,-3220856,11,-103
55955107,-3220856,6,-111
55955107,-3220856,11,-98
55955107,-3220856,6,-102
55955043,-3221530,1,-95
55955043,-3221530,11,-97
55955245,-3222289,1,-99
55955650,-3222770,11,-96
55955650,-3222770,1,-98
55956584,-3223850,1,-96
55957016,-3224362,6,-109
55957016,-3224362,6,-109
55957384,-3224818,6,-91
55957384,-3224818,6,-96
55957384,-3224818,1,-97
55958807,-3226686,1,-89
55958807,-3226686,1,-89
55961490,-3230353,1,-99
55961693,-3230647,11,-91
55961927,-3231010,10,-94
55962145,-3231226,6,-95
55962145,-3231226,1,-96
55962454,-3231535,11,-100
55965485,-3233986,11,-97
55965859,-3234253,2,-90
55966204,-3234510,11,-94
55966204,-3234510,11,-98
55966419,-3234676,11,-96
55966487,-3234694,1,-97
55966487,-3234694,1,-98
55967074,-3234975,11,-111
55967074,-3234975,11,-96
55967074,-3234975,11,-97
55967074,-3234975,11,-97
55967823,-3235660,6,-96
55969632,-3224955,1,-103
55969995,-3221610,11,-96
55969995,-3221610,11,-89
55970064,-3220927,11,-90
55970064,-3220927,11,-90
55970193,-3219709,1,-96
55970221,-3219423,11,-99
55970221,-3219423,11,-97
55970373,-3217792,1,-97
55970373,-3217792,6,-95
55970373,-3217792,1,-96
55970373,-3217792,6,-95
55970448,-3217181,11,-90
55970448,-3217181,11,-98
55970523,-3216532,11,-93
55970523,-3216532,11,-97
55970523,-3216532,11,-97
55970773,-3214079,6,-96
55970924,-3213109,6,-92
55970957,-3212886,6,-91
55970957,-3212886,6,-96
55970859,-3213207,1,-97
55970859,-3213207,1,-96
55970859,-3213207,11,-98
55971123,-3210486,1,-94
55971123,-3210486,12,-93
55971182,-3209895,6,-93
55971182,-3209895,6,-96
55971213,-3209482,1,-88
55971213,-3209482,1,-87
55971229,-3209149,1,-96
55971229,-3209149,1,-108
55971229,-3209149,6,-77
55971217,-3208894,7,-95
55971217,-3208894,7,-92
55970690,-3208333,11,-82
55970690,-3208333,6,-75
55970438,-3208078,8,-96
55970236,-3207882,6,-91
55970236,-3207882,6,-87
55970125,-3207789,11,-97
55970125,-3207789,1,-89
55970125,-3207789,11,-95
55969561,-3207303,7,-89
55969561,-3207303,11,-81
55969561,-3207303,11,-85
55969561,-3207303,11,-82
55969274,-3207034,7,-95
55969049,-3206803,1,-86
55968797,-3206634,9,-95
55967901,-3205762,10,-89
55967901,-3205762,10,-95
55967901,-3205762,1,-92
55966922,-3204845,6,-100
55966922,-3204845,6,-89
55966922,-3204845,7,-89
55966593,-3204538,1,-94
55966593,-3204538,7,-98
55966593,-3204538,1,-94
55966276,-3204231,1,-91
55966276,-3204231,1,-95
55966047,-3203986,9,-85
55965728,-3203640,1,-88
55965728,-3203640,11,-87
55965728,-3203640,11,-91
55965728,-3203640,1,-87
55965728,-3203640,11,-92
55965412,-3203306,11,-94
55965412,-3203306,5,-82
55965125,-3203012,11,-92
55964881,-3202713,11,-89
55964770,-3202600,6,-92
55964770,-3202600,6,-94
55964583,-3202455,11,-91
55964583,-3202455,11,-95
55964290,-3202142,6,-92
55964290,-3202142,1,-95
55964290,-3202142,1,-94
55963769,-3201511,6,-91
55963499,-3201092,6,-93
55963499,-3201092,6,-96
55963244,-3200675,1,-87
55963244,-3200675,1,-87
55963015,-3200271,10,-77
55962830,-3199948,6,-92
55962830,-3199948,4,-88
55962830,-3199948,6,-93
55962791,-3199866,1,-96
55962791,-3199866,1,-95
55962687,-3199649,7,-94
55962658,-3199571,3,-97
55962564,-3199536,6,-101
55962449,-3199727,6,-99
55962332,-3199994,6,-78
55962026,-3200738,11,-90
55961767,-3201269,6,-97
55961767,-3201269,1,-91
55961767,-3201269,6,-94
55961767,-3201269,1,-91
55961520,-3201483,6,-71
55961520,-3201483,11,-98
55961232,-3201382,10,-94
55961232,-3201382,1,-83
55961232,-3201382,7,-84
55961232,-3201382,7,-82
55960989,-3201229,7,-101
55960989,-3201229,6,-104
55960989,-3201229,7,-91
55960989,-3201229,8,-89
55960989,-3201229,6,-94
55960813,-3201104,11,-81
55960813,-3201104,1,-87
55960813,-3201104,11,-87
55960746,-3201050,11,-94
55960546,-3200909,1,-96
55960546,-3200909,1,-89
55960327,-3200755,2,-92
55960327,-3200755,7,-94
55960231,-3200695,108,-89
55960231,-3200695,11,-98
55960231,-3200695,11,-97
55959739,-3200519,6,-93
55959739,-3200519,6,-94
55959414,-3200342,44,-88
55959414,-3200342,6,-91
55959088,-3200164,1,-95
55959088,-3200164,12,-96
55958772,-3199989,6,-78
55958772,-3199989,7,-89
55958772,-3199989,6,-78
55958772,-3199989,6,-90
55958772,-3199989,7,-94
55958772,-3199989,7,-91
55958454,-3199819,7,-94
55958454,-3199819,1,-97
55958154,-3199640,1,-99
55958154,-3199640,1,-97
55957862,-3199471,11,-86
55957862,-3199471,11,-94
55957862,-3199471,11,-87
55957862,-3199471,11,-96
55957608,-3199346,11,-98
55957608,-3199346,11,-94
55957461,-3199231,1,-102
55957461,-3199231,11,-93
55957461,-3199231,11,-94
55957415,-3199217,6,-91
55957415,-3199217,6,-83
55957415,-3199217,11,-87
55957330,-3199183,6,-92
55957104,-3199059,7,-88
55957104,-3199059,11,-96
55956771,-3198907,4,-97
55956771,-3198907,6,-107
55956771,-3198907,7,-88
55956771,-3198907,11,-94
55956771,-3198907,7,-92
55956500,-3198775,7,-98
55956500,-3198775,1,-106
55956500,-3198775,7,-95
55956500,-3198775,11,-94
55956500,-3198775,1,-108
55956343,-3198664,11,-91
55956343,-3198664,11,-90
55956249,-3198573,6,-97
55956037,-3198459,11,-91
55956037,-3198459,6,-93
55955489,-3198188,11,-96
55954935,-3197869,6,-95
55954935,-3197869,6,-96
55954935,-3197869,1,-96
55954935,-3197869,6,-97
55954935,-3197869,11,-98
55954645,-3197723,11,-83
55954645,-3197723,6,-93
55954357,-3197549,1,-94
55954357,-3197549,6,-99
55954357,-3197549,1,-93
55954068,-3197408,6,-87
55954068,-3197408,1,-86
55954068,-3197408,44,-82
55953825,-3194128,1,-79
55953825,-3194128,6,-95
55953825,-3194128,1,-88
55953825,-3194128,1,-95
55953825,-3194128,9,-82
55954116,-3194291,11,-96
55954116,-3194291,1,-98
55954413,-3194419,11,-95
55954713,-3194584,1,-98
55954713,-3194584,11,-98
55954938,-3194706,1,-93
55954938,-3194706,11,-95
55955198,-3194841,4,-96
55955198,-3194841,4,-95
55955198,-3194841,6,-100
55955823,-3193393,1,-93
55955823,-3193393,1,-96
55955823,-3193393,11,-91
55955886,-3192983,1,-84
55955886,-3192983,6,-92
55955886,-3192983,1,-93
55955952,-3192616,11,-96
55955952,-3192616,1,-91
55956051,-3192133,1,-110
55956142,-3191655,11,-97
55956142,-3191655,11,-96
55956455,-3189788,1,-90
55956455,-3189788,11,-92
55956455,-3189788,11,-93
55956455,-3189788,6,-94
55956503,-3189419,11,-91
55956503,-3189419,11,-103
55956503,-3189419,6,-83
55956503,-3189419,11,-92
55956516,-3189304,1,-83
55956516,-3189304,1,-103
55956592,-3188809,11,-91
55956668,-3188385,1,-88
55956668,-3188385,1,-89
55956725,-3188087,11,-84
55956725,-3188087,6,-91
55956744,-3188008,1,-93
55956744,-3188008,8,-97
55956792,-3187677,6,-88
55956792,-3187677,8,-92
55956792,-3187677,1,-93
55956792,-3187677,6,-86
55956765,-3187215,36,-90
55956765,-3187215,1,-108
55956730,-3186796,6,-90
55956730,-3186796,1,-88
55956730,-3186796,6,-89
55956778,-3186529,6,-87
55956778,-3186529,11,-94
55956778,-3186529,1,-103
55956896,-3186229,11,-91
55956896,-3186229,1,-102
55957077,-3185879,6,-85
55957077,-3185879,1,-91
55957077,-3185879,1,-96
55957077,-3185879,6,-93
55957077,-3185879,11,-94
55957174,-3185716,11,-105
55957174,-3185716,1,-94
55957174,-3185716,8,-91
55957174,-3185716,1,-98
55957308,-3185512,11,-83
55957308,-3185512,11,-94
55957485,-3185254,1,-90
55957819,-3184866,1,-98
55957819,-3184866,1,-91
55958098,-3184656,11,-85
55958098,-3184656,11,-93
55958391,-3184434,11,-97
55958391,-3184434,1,-88
55958391,-3184434,6,-96
55958808,-3184031,11,-94
55958808,-3184031,6,-86
55958808,-3184031,6,-98
55958848,-3183988,7,-89
55958848,-3183988,11,-91
55958848,-3183988,7,-92
55958848,-3183988,11,-85
55958959,-3183831,11,-96
55958959,-3183831,11,-93
55962068,-3180151,4,-91
55962765,-3178960,7,-81
55962765,-3178960,7,-85
55962765,-3178960,6,-74
55962830,-3178890,11,-90
55962830,-3178890,11,-84
55963188,-3178560,7,-90
55963188,-3178560,11,-91
55963188,-3178560,7,-90
55963188,-3178560,11,-94
55963532,-3178255,11,-89
55963532,-3178255,6,-87
55963716,-3178127,10,-89
55963716,-3178127,12,-103
55963834,-3178241,8,-95
55963834,-3178241,8,-94
55964056,-3178471,10,-97
55964056,-3178471,11,-80
55964301,-3178769,11,-88
55964301,-3178769,11,-90
55965137,-3179795,1,-97
55965137,-3179795,1,-87
55965137,-3179795,1,-97
55965137,-3179795,1,-85
55965985,-3180853,11,-100
55968464,-3183990,7,-95
55968464,-3183990,7,-98
55968591,-3184140,6,-97
55968591,-3184140,6,-100
55968802,-3184415,11,-92
55968802,-3184415,1,-92
55968802,-3184415,11,-94
55969089,-3184850,1,-98
55969906,-3186150,11,-88
55969906,-3186150,11,-86
55970599,-3187090,6,-92
55970599,-3187090,6,-95
55970870,-3187222,10,-98
55971408,-3187519,11,-96
55971408,-3187519,11,-99
55971772,-3187576,1,-97
55972025,-3187578,6,-85
55972025,-3187578,11,-95
55972025,-3187578,11,-92
55972025,-3187578,6,-94
55972368,-3187650,7,-96
55972368,-3187650,10,-91
55972368,-3187650,7,-95
55972368,-3187650,10,-92
55972672,-3187925,10,-93
55973002,-3188252,11,-83
55973375,-3188609,11,-93
55973375,-3188609,1,-96
55973375,-3188609,11,-96
55973375,-3188609,1,-94
55973582,-3188793,7,-92
55973747,-3188954,1,-93
55973930,-3189144,1,-96
55973930,-3189144,1,-99
55975316,-3190707,6,-93
55975687,-3191138,1,-98
55975687,-3191138,1,-97
55976332,-3191906,6,-97
55976919,-3192567,1,-106
55976919,-3192567,1,-103
55977175,-3192739,11,-93
55977733,-3193084,1,-88
55977847,-3193187,1,-100
55978248,-3193403,6,-77
55978248,-3193403,6,-92
55978248,-3193403,1,-96
55978415,-3193486,11,-90
55978415,-3193486,7,-96
55978415,-3193486,11,-86
55978219,-3194635,11,-95
55978077,-3195269,7,-86
55978077,-3195269,11,-85
55977950,-3195843,7,-96
55977950,-3195843,7,-95
55977843,-3196395,11,-97
55977843,-3196395,11,-95
55977769,-3196850,7,-96
55977769,-3196850,7,-97
55977717,-3197138,11,-99
55977717,-3197138,1,-94
55977717,-3197138,1,-91
55977716,-3197375,6,-95
55977716,-3197375,6,-98
55978352,-3197545,1,-96
55978352,-3197545,1,-96
55979056,-3197718,11,-97
55979376,-3197804,11,-92
55979813,-3197976,10,-93
55979813,-3197976,10,-90
55980394,-3190566,10,-96
55980394,-3190566,10,-100
55979911,-3189044,7,-89
55979796,-3187691,1,-98
55979740,-3187114,6,-97
55979740,-3187114,6,-97
55979553,-3185637,11,-92
55979399,-3184841,11,-96
55979399,-3184841,11,-93
55979209,-3184033,1,-95
55979209,-3184033,10,-97
55979209,-3184033,10,-94
55979010,-3183272,6,-97
55979010,-3183272,11,-98
55978784,-3182416,11,-110
55978784,-3182416,11,-97
55978514,-3181320,11,-89
55978514,-3181320,11,-90
55978514,-3181320,11,-92
55978436,-3181032,1,-96
55978436,-3181032,7,-87
55978436,-3181032,1,-82
55978318,-3180602,6,-82
55978318,-3180602,6,-88
55978204,-3180093,1,-90
55978204,-3180093,11,-79
55978095,-3179509,1,-83
55978095,-3179509,1,-81
55978095,-3179509,1,-91
55978095,-3179509,1,-94
55978060,-3179303,6,-91
55977956,-3178863,6,-92
55977849,-3178263,7,-83
55977849,-3178263,7,-81
55977676,-3177330,11,-96
55977676,-3177330,11,-101
55977537,-3176521,1,-97
55977537,-3176521,7,-95
55977537,-3176521,11,-96
55977435,-3175932,1,-106
55977310,-3175199,11,-94
55977310,-3175199,11,-93
55977310,-3175199,6,-97
55977220,-3174610,1,-85
55977220,-3174610,11,-90
55977220,-3174610,6,-85
55977220,-3174610,11,-93
55977185,-3174274,6,-92
55977185,-3174274,11,-94
55977185,-3174274,11,-97
55977035,-3173487,6,-94
55976914,-3172818,1,-91
55976914,-3172818,1,-93
55976645,-3171246,6,-91
55976645,-3171246,11,-99
55976645,-3171246,1,-96
55976538,-3170572,1,-91
55976538,-3170572,11,-85
55976538,-3170572,1,-95
55976454,-3170250,11,-93
55976182,-3169152,7,-97
55975993,-3168150,7,-72
55975849,-3167643,1,-92
55975372,-3166653,7,-83
55975372,-3166653,7,-85
55975372,-3166653,6,-95
55975125,-3166739,1,-99
55975125,-3166739,6,-97
55975125,-3166739,1,-91
55974845,-3166942,1,-87
55974845,-3166942,6,-91
55974845,-3166942,1,-89
55974518,-3167206,1,-84
55974518,-3167206,6,-75
55974518,-3167206,1,-93
55974518,-3167206,11,-96
55974210,-3167419,1,-102
55974051,-3167516,7,-80
55974051,-3167516,7,-78
55974008,-3167563,4,-87
55973011,-3168383,6,-93
55973011,-3168383,1,-90
55973011,-3168383,1,-91
55972639,-3168704,6,-89
55972291,-3169017,1,-93
55972291,-3169017,11,-98
55972291,-3169017,11,-94
55971908,-3169351,7,-87
55971908,-3169351,1,-95
55971908,-3169351,11,-80
55971908,-3169351,1,-93
55971703,-3169582,7,-89
55971703,-3169582,7,-92
55971593,-3169764,7,-100
55971266,-3170302,11,-96
55971266,-3170302,7,-95
55971266,-3170302,11,-95
55971029,-3170688,6,-100
55971029,-3170688,6,-98
55970754,-3171161,4,-94
55969539,-3172589,7,-84
55969539,-3172589,7,-84
55969277,-3172831,1,-97
55968884,-3173179,6,-81
55968884,-3173179,1,-88
55968884,-3173179,1,-86
55968884,-3173179,6,-81
55967831,-3174061,11,-81
55967543,-3174298,6,-98
55967543,-3174298,11,-87
55967543,-3174298,6,-97
55967404,-3174467,11,-93
55967035,-3174770,11,-92
55967035,-3174770,11,-93
55966770,-3174980,1,-82
55966770,-3174980,1,-87
55966313,-3175369,12,-79
55966066,-3175572,7,-87
55965675,-3175902,1,-85
55965675,-3175902,1,-94
55965261,-3176192,6,-85
55965073,-3176402,1,-89
55964732,-3176724,7,-90
55964732,-3176724,11,-97
55964732,-3176724,4,-91
55964732,-3176724,7,-96
55964416,-3177030,44,-73
55964197,-3177258,1,-86
55964197,-3177258,1,-78
55964197,-3177258,9,-84
55963954,-3177499,100,-87
55963754,-3177720,11,-95
55963668,-3177816,5,-82
55962805,-3178724,11,-95
55962607,-3179007,7,-89
55962449,-3179202,11,-83
55962449,-3179202,11,-98
55962159,-3179518,1,-96
55958705,-3183803,11,-96
55958656,-3183841,6,-92
55946918,-3191215,6,-91
55946918,-3191215,11,-98
55946982,-3191196,6,-88
55947125,-3191250,1,-92
55947162,-3191171,1,-91
55947162,-3191171,11,-80
55947162,-3191171,11,-92
55947245,-3190473,6,-100
55947445,-3189580,1,-94
55947593,-3189051,1,-90
55947708,-3188584,11,-94
55947789,-3188233,1,-93
55947873,-3187796,1,-106
55947965,-3187284,1,-93
55947965,-3187284,6,-93
55948015,-3187026,6,-77
55948015,-3187026,1,-88
55948015,-3187026,11,-96
55948003,-3186875,1,-87
55948003,-3186875,1,-83
55948003,-3186875,6,-90
55948054,-3186878,64,-93
55948096,-3186832,1,-91
55948395,-3186540,1,-91
55948395,-3186540,11,-93
55948671,-3186748,7,-92
55948671,-3186748,1,-95
55948671,-3186748,7,-94
55948828,-3186877,1,-89
55948922,-3186970,5,-97
55948922,-3186970,5,-95
55948922,-3186970,1,-89
55949104,-3187124,11,-85
55949104,-3187124,7,-83
55949104,-3187124,11,-86
55949104,-3187124,7,-88
55949104,-3187124,1,-82
55949196,-3187127,100,-86
55949196,-3187127,1,-95
55949692,-3187412,2,-99
55949692,-3187412,1,-94
55949883,-3187495,1,-103
55949883,-3187495,1,-89
55949927,-3187527,10,-98
55949927,-3187527,10,-98
55949927,-3187527,1,-94
55949927,-3187527,6,-92
55949927,-3187527,11,-93
55949963,-3187470,6,-86
55950044,-3187458,4,-95
55950015,-3187543,11,-99
55949993,-3187624,11,-99
55949968,-3187692,1,-99
55949968,-3187692,6,-99
55950086,-3187662,11,-93
55950120,-3187606,1,-96
55950120,-3187606,1,-80
55950120,-3187606,1,-98
55950160,-3187557,1,-93
55950140,-3187480,1,-91
55950140,-3187480,6,-91
55950186,-3187478,11,-92
55950303,-3187268,6,-95
55950303,-3187268,1,-98
55950301,-3186971,1,-98
55950301,-3186971,1,-88
55950301,-3186971,11,-93
55950299,-3186870,6,-98
55950299,-3186870,11,-98
55950308,-3186763,6,-93
55950340,-3186446,6,-96
55950340,-3186446,6,-98
55950382,-3186070,6,-91
55950458,-3185532,6,-78
55950458,-3185532,6,-82
55950472,-3185447,10,-97
55950472,-3185447,6,-94
55950472,-3185447,11,-95
55950472,-3185447,10,-98
55950472,-3185447,6,-92
55950474,-3185331,1,-93
55950538,-3184974,11,-98
55950640,-3184490,6,-64
55950640,-3184490,11,-92
55950640,-3184490,6,-65
55950683,-3184260,6,-91
55950683,-3184260,6,-80
55950748,-3183854,6,-88
55950810,-3183372,11,-96
55950810,-3183372,6,-89
55950864,-3182985,7,-101
55950864,-3182985,7,-98
55950935,-3182485,6,-98
55950975,-3182055,11,-93
55950975,-3182055,1,-93
55951027,-3181709,1,-96
55951037,-3181627,11,-95
55951057,-3181392,7,-93
55951057,-3181392,7,-95
55951057,-3181392,1,-90
55951266,-3180330,10,-96
55951266,-3180330,1,-112
55951266,-3180330,1,-100
55951345,-3179950,10,-93
55951553,-3179097,7,-91
55951553,-3179097,6,-90
55951553,-3179097,13,-99
55951553,-3179097,6,-94
55951575,-3178997,1,-87
55951575,-3178997,1,-85
55951575,-3178997,13,-95
55951592,-3178907,12,-98
55951592,-3178907,12,-94
55951893,-3177635,10,-97
55951893,-3177635,1,-84
55951893,-3177635,1,-85
55952024,-3177178,7,-97
55952024,-3177178,6,-93
55952024,-3177178,7,-97
55952024,-3177178,6,-97
55952150,-3176689,6,-107
55952150,-3176689,1,-98
55952150,-3176689,6,-91
55952150,-3176689,1,-95
55952278,-3176218,1,-88
55952372,-3175822,11,-85
55952372,-3175822,11,-86
55952435,-3175623,6,-98
55952435,-3175623,11,-96
55952485,-3175253,9,-95
55952485,-3175253,1,-93
55952485,-3175253,1,-97
55952485,-3175253,6,-95
55952717,-3174692,6,-96
55952717,-3174692,6,-99
55952818,-3174625,11,-98
55952818,-3174625,6,-93
55952924,-3174599,11,-96
55953559,-3174278,6,-105
55953662,-3174200,6,-93
55956250,-3172192,6,-96
55956250,-3172192,6,-95
55956843,-3172786,11,-92
55956843,-3172786,11,-97
55957076,-3172667,1,-85
55957076,-3172667,4,-96
55957076,-3172667,1,-87
55957181,-3172535,6,-96
55957181,-3172535,6,-92
55957219,-3172480,7,-94
55957219,-3172480,7,-94
55958070,-3171992,11,-92
55958655,-3171856,6,-97
55958655,-3171856,1,-80
55958868,-3171811,6,-88
55959047,-3171788,1,-95
55959047,-3171788,11,-93
55959047,-3171788,11,-95
55959157,-3171793,11,-92
55959157,-3171793,2,-93
55959157,-3171793,11,-94
55959285,-3171761,2,-88
55959614,-3171657,132,-84
55959614,-3171657,11,-92
55959614,-3171657,1,-93
55959614,-3171657,1,-87
55959614,-3171657,1,-86
55959820,-3171611,11,-93
55959820,-3171611,11,-92
55960174,-3171577,11,-92
55960174,-3171577,4,-98
55960692,-3171443,6,-93
55960692,-3171443,11,-87
55960692,-3171443,11,-84
55960765,-3171424,7,-94
55960765,-3171424,7,-94
55961453,-3171201,1,-98
55961453,-3171201,11,-78
55961453,-3171201,6,-95
55961453,-3171201,4,-97
55961453,-3171201,1,-91
55961633,-3171148,6,-96
55961898,-3171103,10,-93
55961898,-3171103,6,-86
55961898,-3171103,10,-97
55962138,-3171076,11,-99
55962138,-3171076,11,-94
55963982,-3170632,6,-94
55963982,-3170632,11,-88
55963982,-3170632,6,-94
55964211,-3170601,1,-93
55964211,-3170601,1,-89
55964263,-3170588,6,-90
55964263,-3170588,1,-95
55964366,-3170561,1,-96
55964648,-3170472,6,-72
55964998,-3170360,11,-101
55964998,-3170360,11,-98
55965272,-3170273,11,-87
55965272,-3170273,11,-91
55965533,-3170211,11,-94
55965533,-3170211,11,-97
55965730,-3170149,11,-89
55965730,-3170149,11,-91
55965730,-3170149,11,-92
55965730,-3170149,11,-93
55965986,-3170074,11,-104
55965986,-3170074,11,-88
55965986,-3170074,11,-105
55966130,-3170018,11,-90
55966304,-3169927,7,-90
55966304,-3169927,11,-92
55966304,-3169927,11,-92
55966944,-3169512,6,-94
55966944,-3169512,6,-93
55967235,-3169318,6,-91
55967545,-3169047,6,-98
55967545,-3169047,11,-100
55967545,-3169047,11,-96
55967545,-3169047,11,-83
55967840,-3168788,6,-87
55967840,-3168788,1,-96
55968023,-3168512,2,-98
55968063,-3168464,11,-92
55968063,-3168464,11,-93
55969531,-3168483,11,-94
55969531,-3168483,7,-82
55969531,-3168483,7,-83
55969446,-3168298,4,-89
55969718,-3160856,6,-84
55969718,-3160856,6,-86
55969819,-3160135,11,-94
55969746,-3159844,9,-89
55969624,-3159687,124,-87
55969546,-3159573,6,-93
55969546,-3159573,6,-89
55969318,-3159413,11,-88
55969318,-3159413,6,-80
55969318,-3159413,11,-93
55969318,-3159413,11,-86
55968557,-3158777,11,-91
55968557,-3158777,11,-94
55968194,-3158507,7,-99
55968194,-3158507,7,-93
55967947,-3158250,1,-89
55967947,-3158250,1,-95
55967595,-3157811,1,-93
55966774,-3156688,1,-98
55966774,-3156688,1,-95
55965873,-3155710,7,-76
55965873,-3155710,1,-97
55965873,-3155710,7,-78
55965873,-3155710,12,-87
55965873,-3155710,1,-100
55965506,-3155380,11,-88
