#o3_ppb	temp	humid	time
17.8	3	86.9	2014-02-03T05:06:00
17.8	3	86.9	2014-02-03T05:05:00
18.5	3	86.9	2014-02-03T05:04:00
18.3	3	86.9	2014-02-03T05:03:00
18.7	3	87.2	2014-02-03T05:02:00
19.2	3	87.4	2014-02-03T05:01:00
19.5	3	87.4	2014-02-03T05:00:00
19.3	3	87.4	2014-02-03T04:59:00
19.4	3	87.4	2014-02-03T04:58:00
19.8	3	87.4	2014-02-03T04:57:00
20	3	87.4	2014-02-03T04:56:00
20.4	3	87.4	2014-02-03T04:55:00
20.5	3	87.4	2014-02-03T04:54:00
21.2	3	87.4	2014-02-03T04:53:00
21.5	3.13	86.8	2014-02-03T04:52:00
21.7	3.2	86.5	2014-02-03T04:51:00
20.8	3.2	86.5	2014-02-03T04:50:00
20.7	3.2	86.5	2014-02-03T04:49:00
21.7	3.2	86.5	2014-02-03T04:48:00
21.8	3.2	86.5	2014-02-03T04:47:00
21.1	3.2	86.5	2014-02-03T04:46:00
21.1	3.2	86.5	2014-02-03T04:45:00
21.8	3.2	86.5	2014-02-03T04:44:00
20.6	3.2	86.5	2014-02-03T04:43:00
17.7	3.07	87	2014-02-03T04:42:00
15.4	3	87.2	2014-02-03T04:41:00
10.8	3	87.2	2014-02-03T04:40:00
18.3	3	87.2	2014-02-03T04:39:00
22	3	87.2	2014-02-03T04:38:00
21.5	3	87.2	2014-02-03T04:37:00
21.4	3	87.2	2014-02-03T04:36:00
21.3	3	87.2	2014-02-03T04:35:00
21.6	3	87.2	2014-02-03T04:34:00
21.6	3	87.2	2014-02-03T04:33:00
21.5	3.13	87.6	2014-02-03T04:32:00
21.7	3.2	87.8	2014-02-03T04:31:00
20.9	3.2	87.8	2014-02-03T04:30:00
20.2	3.2	87.8	2014-02-03T04:29:00
14.9	3.2	87.8	2014-02-03T04:28:00
19	3.2	87.8	2014-02-03T04:27:00
22.1	3.2	87.8	2014-02-03T04:26:00
22.1	3.2	87.8	2014-02-03T04:25:00
22	3.2	87.8	2014-02-03T04:24:00
22.7	3.2	87.8	2014-02-03T04:23:00
23.1	3.07	88	2014-02-03T04:22:00
23.1	3	88.1	2014-02-03T04:21:00
23.1	3	88.1	2014-02-03T04:20:00
22.6	3	88.1	2014-02-03T04:19:00
22.7	3	88.1	2014-02-03T04:18:00
22.6	3	88.1	2014-02-03T04:17:00
23.1	3	88.1	2014-02-03T04:16:00
23.7	3	88.1	2014-02-03T04:15:00
23.7	3	88.1	2014-02-03T04:14:00
23.9	3	88.1	2014-02-03T04:13:00
23.8	3.13	87.8	2014-02-03T04:12:00
23.8	3.2	87.6	2014-02-03T04:11:00
24.3	3.2	87.6	2014-02-03T04:10:00
23.7	3.2	87.6	2014-02-03T04:09:00
22.3	3.2	87.6	2014-02-03T04:08:00
21.7	3.2	87.6	2014-02-03T04:07:00
21.1	3.2	87.6	2014-02-03T04:06:00
17.5	3.2	87.6	2014-02-03T04:05:00
15.7	3.2	87.6	2014-02-03T04:04:00
15.9	3.2	87.6	2014-02-03T04:03:00
17.5	3.2	87.9	2014-02-03T04:02:00
22.3	3.2	88	2014-02-03T04:01:00
22.6	3.2	88	2014-02-03T04:00:00
22.4	3.2	88	2014-02-03T03:59:00
22.8	3.2	88	2014-02-03T03:58:00
22.4	3.2	88	2014-02-03T03:57:00
22.3	3.2	88	2014-02-03T03:56:00
22.6	3.2	88	2014-02-03T03:55:00
23.1	3.2	88	2014-02-03T03:54:00
23.3	3.2	88	2014-02-03T03:53:00
23	3.07	88.3	2014-02-03T03:52:00
22.6	3	88.5	2014-02-03T03:51:00
22.5	3	88.5	2014-02-03T03:50:00
22.8	3	88.5	2014-02-03T03:49:00
22.6	3	88.5	2014-02-03T03:48:00
22	3	88.5	2014-02-03T03:47:00
22.2	3	88.5	2014-02-03T03:46:00
22.4	3	88.5	2014-02-03T03:45:00
22.4	3	88.5	2014-02-03T03:44:00
22.1	3	88.5	2014-02-03T03:43:00
20.8	3.06	88.6	2014-02-03T03:42:00
22.2	3.1	88.7	2014-02-03T03:41:00
22.7	3.1	88.7	2014-02-03T03:40:00
22.4	3.1	88.7	2014-02-03T03:39:00
22.3	3.1	88.7	2014-02-03T03:38:00
23	3.1	88.7	2014-02-03T03:37:00
23	3.1	88.7	2014-02-03T03:36:00
23.4	3.1	88.7	2014-02-03T03:35:00
23.2	3.1	88.7	2014-02-03T03:34:00
22.9	3.1	88.7	2014-02-03T03:33:00
23.2	2.97	89	2014-02-03T03:32:00
22.6	2.9	89.1	2014-02-03T03:31:00
22.3	2.9	89.1	2014-02-03T03:30:00
22.1	2.9	89.1	2014-02-03T03:29:00
21.3	2.9	89.1	2014-02-03T03:28:00
21.5	2.9	89.1	2014-02-03T03:27:00
21.4	2.9	89.1	2014-02-03T03:26:00
20.8	2.9	89.1	2014-02-03T03:25:00
17.7	2.9	89.1	2014-02-03T03:24:00
19.1	2.9	89.1	2014-02-03T03:23:00
20.4	3.03	88.5	2014-02-03T03:22:00
20.4	3.1	88.2	2014-02-03T03:21:00
20.2	3.1	88.2	2014-02-03T03:20:00
20.1	3.1	88.2	2014-02-03T03:19:00
20.2	3.1	88.2	2014-02-03T03:18:00
20.4	3.1	88.2	2014-02-03T03:17:00
19.8	3.1	88.2	2014-02-03T03:16:00
19	3.1	88.2	2014-02-03T03:15:00
19.1	3.1	88.2	2014-02-03T03:14:00
19.5	3.1	88.2	2014-02-03T03:13:00
19.9	3.1	88	2014-02-03T03:12:00
19.8	3.1	87.9	2014-02-03T03:11:00
20	3.1	87.9	2014-02-03T03:10:00
19.7	3.1	87.9	2014-02-03T03:09:00
19	3.1	87.9	2014-02-03T03:08:00
18.2	3.1	87.9	2014-02-03T03:07:00
17.6	3.1	87.9	2014-02-03T03:06:00
17.8	3.1	87.9	2014-02-03T03:05:00
18.3	3.1	87.9	2014-02-03T03:04:00
18.3	3.1	87.9	2014-02-03T03:03:00
18.2	3.03	88.3	2014-02-03T03:02:00
17.7	3	88.5	2014-02-03T03:01:00
17.7	3	88.5	2014-02-03T03:00:00
18.2	3	88.5	2014-02-03T02:59:00
17.6	3	88.5	2014-02-03T02:58:00
16.1	3	88.5	2014-02-03T02:57:00
17.3	3	88.5	2014-02-03T02:56:00
17.3	3	88.5	2014-02-03T02:55:00
17.6	3	88.5	2014-02-03T02:54:00
17.7	3	88.5	2014-02-03T02:53:00
17.5	2.94	88.8	2014-02-03T02:52:00
16.6	2.9	89	2014-02-03T02:51:00
16.1	2.9	89	2014-02-03T02:50:00
15.7	2.9	89	2014-02-03T02:49:00
15.4	2.9	89	2014-02-03T02:48:00
15.4	2.9	89	2014-02-03T02:47:00
15.4	2.9	89	2014-02-03T02:46:00
15.5	2.9	89	2014-02-03T02:45:00
15.4	2.9	89	2014-02-03T02:44:00
15.7	2.9	89	2014-02-03T02:43:00
15.5	3.03	88.7	2014-02-03T02:42:00
15.2	3.1	88.6	2014-02-03T02:41:00
15.2	3.1	88.6	2014-02-03T02:40:00
14.9	3.1	88.6	2014-02-03T02:39:00
14.6	3.1	88.6	2014-02-03T02:38:00
14	3.1	88.6	2014-02-03T02:37:00
13.5	3.1	88.6	2014-02-03T02:36:00
13.4	3.1	88.6	2014-02-03T02:35:00
12.8	3.1	88.6	2014-02-03T02:34:00
12.6	3.1	88.6	2014-02-03T02:33:00
12	2.91	89.2	2014-02-03T02:32:00
12.3	2.8	89.5	2014-02-03T02:31:00
12.6	2.8	89.5	2014-02-03T02:30:00
12.6	2.8	89.5	2014-02-03T02:29:00
12.6	2.8	89.5	2014-02-03T02:28:00
12.7	2.8	89.5	2014-02-03T02:27:00
12.3	2.8	89.5	2014-02-03T02:26:00
12.4	2.8	89.5	2014-02-03T02:25:00
12.4	2.8	89.5	2014-02-03T02:24:00
12.3	2.8	89.5	2014-02-03T02:23:00
12.1	2.99	89.1	2014-02-03T02:22:00
12.3	3.1	88.9	2014-02-03T02:21:00
12.1	3.1	88.9	2014-02-03T02:20:00
12.2	3.1	88.9	2014-02-03T02:19:00
12.1	3.1	88.9	2014-02-03T02:18:00
11.6	3.1	88.9	2014-02-03T02:17:00
11.9	3.1	88.9	2014-02-03T02:16:00
11.6	3.1	88.9	2014-02-03T02:15:00
12.2	3.1	88.9	2014-02-03T02:14:00
12.3	3.1	88.9	2014-02-03T02:13:00
12.2	3.03	88.7	2014-02-03T02:12:00
12.1	3	88.6	2014-02-03T02:11:00
11.9	3	88.6	2014-02-03T02:10:00
11.7	3	88.6	2014-02-03T02:09:00
11.7	3	88.6	2014-02-03T02:08:00
11.8	3	88.6	2014-02-03T02:07:00
11.9	3	88.6	2014-02-03T02:06:00
11.8	3	88.6	2014-02-03T02:05:00
12	3	88.6	2014-02-03T02:04:00
12.1	3	88.6	2014-02-03T02:03:00
12	3.06	88.8	2014-02-03T02:02:00
11.8	3.1	88.9	2014-02-03T02:01:00
11.8	3.1	88.9	2014-02-03T02:00:00
11.8	3.1	88.9	2014-02-03T01:59:00
12.1	3.1	88.9	2014-02-03T01:58:00
12.2	3.1	88.9	2014-02-03T01:57:00
12	3.1	88.9	2014-02-03T01:56:00
11.7	3.1	88.9	2014-02-03T01:55:00
11.9	3.1	88.9	2014-02-03T01:54:00
12	3.1	88.9	2014-02-03T01:53:00
12.1	3.1	88.7	2014-02-03T01:52:00
12.2	3.1	88.6	2014-02-03T01:51:00
12.3	3.1	88.6	2014-02-03T01:50:00
12.2	3.1	88.6	2014-02-03T01:49:00
12.3	3.1	88.6	2014-02-03T01:48:00
12.4	3.1	88.6	2014-02-03T01:47:00
12.1	3.1	88.6	2014-02-03T01:46:00
12	3.1	88.6	2014-02-03T01:45:00
12.2	3.1	88.6	2014-02-03T01:44:00
12.2	3.1	88.6	2014-02-03T01:43:00
12.1	3.03	88.7	2014-02-03T01:42:00
12.2	3	88.7	2014-02-03T01:41:00
12.4	3	88.7	2014-02-03T01:40:00
12.4	3	88.7	2014-02-03T01:39:00
12	3	88.7	2014-02-03T01:38:00
11.8	3	88.7	2014-02-03T01:37:00
11.8	3	88.7	2014-02-03T01:36:00
11.8	3	88.7	2014-02-03T01:35:00
11.9	3	88.7	2014-02-03T01:34:00
11.7	3	88.7	2014-02-03T01:33:00
11.5	3	89.2	2014-02-03T01:32:00
11.2	3	89.4	2014-02-03T01:31:00
11.1	3	89.4	2014-02-03T01:30:00
11.2	3	89.4	2014-02-03T01:29:00
11.5	3	89.4	2014-02-03T01:28:00
11.5	3	89.4	2014-02-03T01:27:00
11.2	3	89.4	2014-02-03T01:26:00
11	3	89.4	2014-02-03T01:25:00
11.3	3	89.4	2014-02-03T01:24:00
11.4	3	89.4	2014-02-03T01:23:00
11.3	3.06	89.1	2014-02-03T01:22:00
11.5	3.1	89	2014-02-03T01:21:00
11.6	3.1	89	2014-02-03T01:20:00
11.5	3.1	89	2014-02-03T01:19:00
11.6	3.1	89	2014-02-03T01:18:00
11.8	3.1	89	2014-02-03T01:17:00
11.9	3.1	89	2014-02-03T01:16:00
11.4	3.1	89	2014-02-03T01:15:00
11.3	3.1	89	2014-02-03T01:14:00
11.7	3.1	89	2014-02-03T01:13:00
12	3.17	88.8	2014-02-03T01:12:00
12.2	3.2	88.7	2014-02-03T01:11:00
12.1	3.2	88.7	2014-02-03T01:10:00
12.1	3.2	88.7	2014-02-03T01:09:00
11.8	3.2	88.7	2014-02-03T01:08:00
11.8	3.2	88.7	2014-02-03T01:07:00
11.9	3.2	88.7	2014-02-03T01:06:00
12	3.2	88.7	2014-02-03T01:05:00
12	3.2	88.7	2014-02-03T01:04:00
11.9	3.2	88.7	2014-02-03T01:03:00
11.7	3.2	88.8	2014-02-03T01:02:00
11.7	3.2	88.8	2014-02-03T01:01:00
11.7	3.2	88.8	2014-02-03T01:00:00
11.7	3.2	88.8	2014-02-03T00:59:00
11.7	3.2	88.8	2014-02-03T00:58:00
11.7	3.2	88.8	2014-02-03T00:57:00
11.6	3.2	88.8	2014-02-03T00:56:00
11.6	3.2	88.8	2014-02-03T00:55:00
11.6	3.2	88.8	2014-02-03T00:54:00
11.3	3.2	88.8	2014-02-03T00:53:00
11.4	3.2	89.4	2014-02-03T00:52:00
11.4	3.2	89.7	2014-02-03T00:51:00
11.4	3.2	89.7	2014-02-03T00:50:00
11.4	3.2	89.7	2014-02-03T00:49:00
11.4	3.2	89.7	2014-02-03T00:48:00
11.7	3.2	89.7	2014-02-03T00:47:00
11.6	3.2	89.7	2014-02-03T00:46:00
11.8	3.2	89.7	2014-02-03T00:45:00
12	3.2	89.7	2014-02-03T00:44:00
11.8	3.2	89.7	2014-02-03T00:43:00
11.8	3.26	89.8	2014-02-03T00:42:00
12.3	3.3	89.8	2014-02-03T00:41:00
12.6	3.3	89.8	2014-02-03T00:40:00
12.7	3.3	89.8	2014-02-03T00:39:00
12.8	3.3	89.8	2014-02-03T00:38:00
12.8	3.3	89.8	2014-02-03T00:37:00
13.1	3.3	89.8	2014-02-03T00:36:00
13.2	3.3	89.8	2014-02-03T00:35:00
13.1	3.3	89.8	2014-02-03T00:34:00
13.2	3.3	89.8	2014-02-03T00:33:00
13.5	3.3	89.6	2014-02-03T00:32:00
13.5	3.3	89.4	2014-02-03T00:31:00
13.6	3.3	89.4	2014-02-03T00:30:00
13.6	3.3	89.4	2014-02-03T00:29:00
13.8	3.3	89.4	2014-02-03T00:28:00
13.8	3.3	89.4	2014-02-03T00:27:00
13.9	3.3	89.4	2014-02-03T00:26:00
13.8	3.3	89.4	2014-02-03T00:25:00
13.9	3.3	89.4	2014-02-03T00:24:00
13.9	3.3	89.4	2014-02-03T00:23:00
13.9	3.3	89.7	2014-02-03T00:22:00
13.9	3.3	89.8	2014-02-03T00:21:00
14.1	3.3	89.8	2014-02-03T00:20:00
13.7	3.3	89.8	2014-02-03T00:19:00
13.8	3.3	89.8	2014-02-03T00:18:00
13.8	3.3	89.8	2014-02-03T00:17:00
13.7	3.3	89.8	2014-02-03T00:16:00
13.1	3.3	89.8	2014-02-03T00:15:00
13.4	3.3	89.8	2014-02-03T00:14:00
13.7	3.3	89.8	2014-02-03T00:13:00
14.4	3.43	89.9	2014-02-03T00:12:00
14.3	3.5	89.9	2014-02-03T00:11:00
14.7	3.5	89.9	2014-02-03T00:10:00
15.1	3.5	89.9	2014-02-03T00:09:00
15.3	3.5	89.9	2014-02-03T00:08:00
15	3.5	89.9	2014-02-03T00:07:00
14.8	3.5	89.9	2014-02-03T00:06:00
14.7	3.5	89.9	2014-02-03T00:05:00
14.4	3.5	89.9	2014-02-03T00:04:00
14.4	3.5	89.9	2014-02-03T00:03:00
14.6	3.44	90	2014-02-03T00:02:00
14.6	3.4	90.1	2014-02-03T00:01:00
14.5	3.4	90.1	2014-02-03T00:00:00
14.8	3.4	90.1	2014-02-02T23:59:00
14.8	3.4	90.1	2014-02-02T23:58:00
15	3.4	90.1	2014-02-02T23:57:00
14.9	3.4	90.1	2014-02-02T23:56:00
15.1	3.4	90.1	2014-02-02T23:55:00
15.4	3.4	90.1	2014-02-02T23:54:00
15.5	3.4	90.1	2014-02-02T23:53:00
15.9	3.47	89.8	2014-02-02T23:52:00
15.7	3.5	89.7	2014-02-02T23:51:00
15	3.5	89.7	2014-02-02T23:50:00
14.5	3.5	89.7	2014-02-02T23:49:00
15	3.5	89.7	2014-02-02T23:48:00
14.7	3.5	89.7	2014-02-02T23:47:00
15.1	3.5	89.7	2014-02-02T23:46:00
15.5	3.5	89.7	2014-02-02T23:45:00
16	3.5	89.7	2014-02-02T23:44:00
16.2	3.5	89.7	2014-02-02T23:43:00
15.6	3.37	90	2014-02-02T23:42:00
15	3.3	90.1	2014-02-02T23:41:00
14.8	3.3	90.1	2014-02-02T23:40:00
15.1	3.3	90.1	2014-02-02T23:39:00
15.3	3.3	90.1	2014-02-02T23:38:00
15.5	3.3	90.1	2014-02-02T23:37:00
15.7	3.3	90.1	2014-02-02T23:36:00
15.3	3.3	90.1	2014-02-02T23:35:00
14.7	3.3	90.1	2014-02-02T23:34:00
15.4	3.3	90.1	2014-02-02T23:33:00
15.2	3.49	89.5	2014-02-02T23:32:00
15.7	3.6	89.2	2014-02-02T23:31:00
15.9	3.6	89.2	2014-02-02T23:30:00
15.5	3.6	89.2	2014-02-02T23:29:00
15.8	3.6	89.2	2014-02-02T23:28:00
16.1	3.6	89.2	2014-02-02T23:27:00
15.3	3.6	89.2	2014-02-02T23:26:00
14.7	3.6	89.2	2014-02-02T23:25:00
12.8	3.6	89.2	2014-02-02T23:24:00
14.2	3.6	89.2	2014-02-02T23:23:00
13.7	3.66	88.9	2014-02-02T23:22:00
12.9	3.7	88.8	2014-02-02T23:21:00
13.6	3.7	88.8	2014-02-02T23:20:00
11.5	3.7	88.8	2014-02-02T23:19:00
13	3.7	88.8	2014-02-02T23:18:00
13.9	3.7	88.8	2014-02-02T23:17:00
14.4	3.7	88.8	2014-02-02T23:16:00
13.9	3.7	88.8	2014-02-02T23:15:00
14.4	3.7	88.8	2014-02-02T23:14:00
14.3	3.7	88.8	2014-02-02T23:13:00
13.6	3.64	89.1	2014-02-02T23:12:00
13.7	3.6	89.3	2014-02-02T23:11:00
12.1	3.6	89.3	2014-02-02T23:10:00
13.1	3.6	89.3	2014-02-02T23:09:00
14.4	3.6	89.3	2014-02-02T23:08:00
14.6	3.6	89.3	2014-02-02T23:07:00
14.7	3.6	89.3	2014-02-02T23:06:00
15	3.6	89.3	2014-02-02T23:05:00
14.7	3.6	89.3	2014-02-02T23:04:00
14.6	3.6	89.3	2014-02-02T23:03:00
14.4	3.78	88.1	2014-02-02T23:02:00
13.2	3.9	87.4	2014-02-02T23:01:00
13.5	3.9	87.4	2014-02-02T23:00:00
12.9	3.9	87.4	2014-02-02T22:59:00
11.5	3.9	87.4	2014-02-02T22:58:00
13	3.9	87.4	2014-02-02T22:57:00
14	3.9	87.4	2014-02-02T22:56:00
14.6	3.9	87.4	2014-02-02T22:55:00
14.4	3.9	87.4	2014-02-02T22:54:00
11.5	3.9	87.4	2014-02-02T22:53:00
11.8	3.84	87.9	2014-02-02T22:52:00
12.7	3.8	88.2	2014-02-02T22:51:00
13.2	3.8	88.2	2014-02-02T22:50:00
13	3.8	88.2	2014-02-02T22:49:00
13.5	3.8	88.2	2014-02-02T22:48:00
13.8	3.8	88.2	2014-02-02T22:47:00
13.4	3.8	88.2	2014-02-02T22:46:00
14	3.8	88.2	2014-02-02T22:45:00
14.4	3.8	88.2	2014-02-02T22:44:00
14.4	3.8	88.2	2014-02-02T22:43:00
14	3.87	87.5	2014-02-02T22:42:00
13.8	3.9	87.1	2014-02-02T22:41:00
13.1	3.9	87.1	2014-02-02T22:40:00
12.4	3.9	87.1	2014-02-02T22:39:00
14.1	3.9	87.1	2014-02-02T22:38:00
15.1	3.9	87.1	2014-02-02T22:37:00
15.2	3.9	87.1	2014-02-02T22:36:00
15	3.9	87.1	2014-02-02T22:35:00
15	3.9	87.1	2014-02-02T22:34:00
15.5	3.9	87.1	2014-02-02T22:33:00
15	3.78	87.4	2014-02-02T22:32:00
14.1	3.7	87.6	2014-02-02T22:31:00
15.4	3.7	87.6	2014-02-02T22:30:00
14.9	3.7	87.6	2014-02-02T22:29:00
13.6	3.7	87.6	2014-02-02T22:28:00
13.6	3.7	87.6	2014-02-02T22:27:00
12.7	3.7	87.6	2014-02-02T22:26:00
13	3.7	87.6	2014-02-02T22:25:00
13.3	3.7	87.6	2014-02-02T22:24:00
12.9	3.7	87.6	2014-02-02T22:23:00
11.3	3.76	88.2	2014-02-02T22:22:00
12	3.8	88.6	2014-02-02T22:21:00
12.9	3.8	88.6	2014-02-02T22:20:00
13.8	3.8	88.6	2014-02-02T22:19:00
12	3.8	88.6	2014-02-02T22:18:00
9.04	3.8	88.6	2014-02-02T22:17:00
10	3.8	88.6	2014-02-02T22:16:00
11.3	3.8	88.6	2014-02-02T22:15:00
10.6	3.8	88.6	2014-02-02T22:14:00
9.73	3.8	88.6	2014-02-02T22:13:00
12.1	3.93	88.2	2014-02-02T22:12:00
14	4	88	2014-02-02T22:11:00
12.8	4	88	2014-02-02T22:10:00
11.3	4	88	2014-02-02T22:09:00
12.7	4	88	2014-02-02T22:08:00
12.2	4	88	2014-02-02T22:07:00
13.1	4	88	2014-02-02T22:06:00
12.8	4	88	2014-02-02T22:05:00
13.6	4	88	2014-02-02T22:04:00
14.2	4	88	2014-02-02T22:03:00
13.9	3.87	88.2	2014-02-02T22:02:00
12.6	3.8	88.3	2014-02-02T22:01:00
11.8	3.8	88.3	2014-02-02T22:00:00
10.4	3.8	88.3	2014-02-02T21:59:00
9.38	3.8	88.3	2014-02-02T21:58:00
11.8	3.8	88.3	2014-02-02T21:57:00
13.5	3.8	88.3	2014-02-02T21:56:00
12.7	3.8	88.3	2014-02-02T21:55:00
9.62	3.8	88.3	2014-02-02T21:54:00
8.71	3.8	88.3	2014-02-02T21:53:00
7.47	3.86	89.3	2014-02-02T21:52:00
7.72	3.9	89.8	2014-02-02T21:51:00
8.59	3.9	89.8	2014-02-02T21:50:00
9.11	3.9	89.8	2014-02-02T21:49:00
10.4	3.9	89.8	2014-02-02T21:48:00
11.3	3.9	89.8	2014-02-02T21:47:00
11.9	3.9	89.8	2014-02-02T21:46:00
12.1	3.9	89.8	2014-02-02T21:45:00
11.9	3.9	89.8	2014-02-02T21:44:00
12.1	3.9	89.8	2014-02-02T21:43:00
12.1	3.9	89.2	2014-02-02T21:42:00
12.7	3.9	88.8	2014-02-02T21:41:00
13	3.9	88.8	2014-02-02T21:40:00
12.9	3.9	88.8	2014-02-02T21:39:00
12	3.9	88.8	2014-02-02T21:38:00
11.9	3.9	88.8	2014-02-02T21:37:00
12.5	3.9	88.8	2014-02-02T21:36:00
12.8	3.9	88.8	2014-02-02T21:35:00
12.7	3.9	88.8	2014-02-02T21:34:00
14	3.9	88.8	2014-02-02T21:33:00
14.7	3.9	88.7	2014-02-02T21:32:00
13.9	3.9	88.6	2014-02-02T21:31:00
12.2	3.9	88.6	2014-02-02T21:30:00
13.8	3.9	88.6	2014-02-02T21:29:00
11.6	3.9	88.6	2014-02-02T21:28:00
12	3.9	88.6	2014-02-02T21:27:00
13.2	3.9	88.6	2014-02-02T21:26:00
14.2	3.9	88.6	2014-02-02T21:25:00
15.3	3.9	88.6	2014-02-02T21:24:00
15	3.9	88.6	2014-02-02T21:23:00
13.9	4.03	87.2	2014-02-02T21:22:00
13.5	4.1	86.4	2014-02-02T21:21:00
13.4	4.1	86.4	2014-02-02T21:20:00
13.4	4.1	86.4	2014-02-02T21:19:00
13.1	4.1	86.4	2014-02-02T21:18:00
13.4	4.1	86.4	2014-02-02T21:17:00
12.3	4.1	86.4	2014-02-02T21:16:00
12.2	4.1	86.4	2014-02-02T21:15:00
14	4.1	86.4	2014-02-02T21:14:00
15.2	4.1	86.4	2014-02-02T21:13:00
15.7	3.92	87.7	2014-02-02T21:12:00
13.7	3.8	88.5	2014-02-02T21:11:00
10.7	3.8	88.5	2014-02-02T21:10:00
6.98	3.8	88.5	2014-02-02T21:09:00
4.87	3.8	88.5	2014-02-02T21:08:00
9.16	3.8	88.5	2014-02-02T21:07:00
12	3.8	88.5	2014-02-02T21:06:00
10.3	3.8	88.5	2014-02-02T21:05:00
9.22	3.8	88.5	2014-02-02T21:04:00
11.6	3.8	88.5	2014-02-02T21:03:00
9.9	4.05	87.8	2014-02-02T21:02:00
7.15	4.2	87.4	2014-02-02T21:01:00
11.2	4.2	87.4	2014-02-02T21:00:00
14.7	4.2	87.4	2014-02-02T20:59:00
14.8	4.2	87.4	2014-02-02T20:58:00
11.9	4.2	87.4	2014-02-02T20:57:00
10.2	4.2	87.4	2014-02-02T20:56:00
12.5	4.2	87.4	2014-02-02T20:55:00
10.6	4.2	87.4	2014-02-02T20:54:00
13.4	4.2	87.4	2014-02-02T20:53:00
14.3	4.2	87.2	2014-02-02T20:52:00
15.2	4.2	87.1	2014-02-02T20:51:00
15.8	4.2	87.1	2014-02-02T20:50:00
16.9	4.2	87.1	2014-02-02T20:49:00
16.5	4.2	87.1	2014-02-02T20:48:00
16.3	4.2	87.1	2014-02-02T20:47:00
16.3	4.2	87.1	2014-02-02T20:46:00
13.8	4.2	87.1	2014-02-02T20:45:00
13.1	4.2	87.1	2014-02-02T20:44:00
12.4	4.2	87.1	2014-02-02T20:43:00
12.2	4.26	87.1	2014-02-02T20:42:00
9.88	4.3	87.1	2014-02-02T20:41:00
6.74	4.3	87.1	2014-02-02T20:40:00
4.43	4.3	87.1	2014-02-02T20:39:00
4.33	4.3	87.1	2014-02-02T20:38:00
8.03	4.3	87.1	2014-02-02T20:37:00
11.7	4.3	87.1	2014-02-02T20:36:00
17	4.3	87.1	2014-02-02T20:35:00
17.9	4.3	87.1	2014-02-02T20:34:00
17.9	4.3	87.1	2014-02-02T20:33:00
18.3	4.17	87.3	2014-02-02T20:32:00
16.5	4.1	87.4	2014-02-02T20:31:00
12.6	4.1	87.4	2014-02-02T20:30:00
9.82	4.1	87.4	2014-02-02T20:29:00
10.4	4.1	87.4	2014-02-02T20:28:00
10.5	4.1	87.4	2014-02-02T20:27:00
7.01	4.1	87.4	2014-02-02T20:26:00
9.63	4.1	87.4	2014-02-02T20:25:00
13	4.1	87.4	2014-02-02T20:24:00
16.3	4.1	87.4	2014-02-02T20:23:00
13	4.16	87.9	2014-02-02T20:22:00
11.4	4.2	88.3	2014-02-02T20:21:00
11.7	4.2	88.3	2014-02-02T20:20:00
8.05	4.2	88.3	2014-02-02T20:19:00
7.6	4.2	88.3	2014-02-02T20:18:00
10.6	4.2	88.3	2014-02-02T20:17:00
11.3	4.2	88.3	2014-02-02T20:16:00
11.7	4.2	88.3	2014-02-02T20:15:00
11.2	4.2	88.3	2014-02-02T20:14:00
10.1	4.2	88.3	2014-02-02T20:13:00
9.53	4.2	87.9	2014-02-02T20:12:00
9.79	4.2	87.6	2014-02-02T20:11:00
9.84	4.2	87.6	2014-02-02T20:10:00
10.6	4.2	87.6	2014-02-02T20:09:00
9.71	4.2	87.6	2014-02-02T20:08:00
9	4.2	87.6	2014-02-02T20:07:00
8.84	4.2	87.6	2014-02-02T20:06:00
8.52	4.2	87.6	2014-02-02T20:05:00
8.26	4.2	87.6	2014-02-02T20:04:00
7.1	4.2	87.6	2014-02-02T20:03:00
7.7	4.26	88.4	2014-02-02T20:02:00
8.07	4.3	88.9	2014-02-02T20:01:00
5.88	4.3	88.9	2014-02-02T20:00:00
4.03	4.3	88.9	2014-02-02T19:59:00
4.09	4.3	88.9	2014-02-02T19:58:00
4.38	4.3	88.9	2014-02-02T19:57:00
4.57	4.3	88.9	2014-02-02T19:56:00
4.88	4.3	88.9	2014-02-02T19:55:00
5.17	4.3	88.9	2014-02-02T19:54:00
5.26	4.3	88.9	2014-02-02T19:53:00
4.48	4.42	87.8	2014-02-02T19:52:00
5.38	4.5	87.1	2014-02-02T19:51:00
4.23	4.5	87.1	2014-02-02T19:50:00
4.19	4.5	87.1	2014-02-02T19:49:00
5.51	4.5	87.1	2014-02-02T19:48:00
5.41	4.5	87.1	2014-02-02T19:47:00
5.67	4.5	87.1	2014-02-02T19:46:00
7.99	4.5	87.1	2014-02-02T19:45:00
8.43	4.5	87.1	2014-02-02T19:44:00
9.12	4.5	87.1	2014-02-02T19:43:00
9.94	4.32	87.9	2014-02-02T19:42:00
11.2	4.2	88.4	2014-02-02T19:41:00
12.4	4.2	88.4	2014-02-02T19:40:00
9.96	4.2	88.4	2014-02-02T19:39:00
7.63	4.2	88.4	2014-02-02T19:38:00
11.5	4.2	88.4	2014-02-02T19:37:00
11.8	4.2	88.4	2014-02-02T19:36:00
11.3	4.2	88.4	2014-02-02T19:35:00
8.85	4.2	88.4	2014-02-02T19:34:00
5.57	4.2	88.4	2014-02-02T19:33:00
