#timestamp	ozone_ppb	temperature	humidity	latitude	longitude
1391364506.248	27.47213361	1	75	4722.64444	833.17293
1391364501.186	25.08514832	1	75	4722.16839	830.40711
1391364500.468	34.46417654	1	81	4722.21212	833.03582
1391364487.179	16.43591165	2	80	4725.00336	832.71501
1391364478.278	38.81183631	2	79	4722.21552	832.25419
1391364478.202	31.61798774	1	77	4723.07526	831.90111
1391364477.199	24.03321079	2	79	4722.40793	831.90487
1391364471.228	25.06343132	1	77	4722.16164	830.36294
1391364470.335	34.82594925	1	79	4722.24213	832.92388
1391364448.216	30.8867718	1	77	4723.08394	831.89245
1391364448.214	38.81183631	2	79	4722.17233	832.34317
1391364446.268	27.47213361	1	77	4722.6445	833.17299
1391364446.235	23.85775698	2	79	4722.41544	831.832
1391364441.185	25.06343132	1	77	4722.13723	830.3411
1391364440.248	34.82594925	1	79	4722.24297	832.92338
1391364427.191	16.29301938	2	80	4724.82633	832.73619
1391364418.232	38.81183631	2	79	4722.16452	832.3546
1391364418.202	30.8867718	1	77	4723.1717	831.77413
1391364416.320	23.85775698	2	79	4722.41537	831.80455
1391364411.200	24.95484631	1	75	4722.13795	830.34073
1391364410.752	34.72143713	1	79	4722.32403	832.85682
1391364388.197	38.81183631	2	79	4722.10291	832.38345
1391364387.513	31.89654619	1	77	4723.20975	831.71941
1391364387.219	23.59457626	2	80	4722.41579	831.80407
1391364385.979	27.47213361	1	77	4722.64544	833.17251
1391364381.199	24.95484631	1	75	4722.13768	830.34155
1391364380.009	34.72143713	1	79	4722.37144	832.84386
1391364367.193	16.67406543	2	79	4724.72449	832.78821
1391364358.271	37.86752199	1	78	4722.07702	832.39779
1391364358.203	31.89654619	1	77	4723.27924	831.61895
1391364357.224	23.59457626	2	80	4722.4163	831.80306
1391364350.271	24.45535525	1	75	4722.13778	830.34149
1391364350.260	34.80183107	1	79	4722.4025	832.82012
1391364350.260	34.80183107	1	79	4722.4025	832.82012
1391364336.192	16.67406543	2	79	4724.61546	832.7751
1391364328.219	37.86752199	1	78	4721.98703	832.43961
1391364328.203	33.32415827	1	77	4723.31942	831.53656
1391364327.190	23.41912245	2	80	4722.41322	831.77509
1391364326.236	27.47213361	1	77	4722.64602	833.17259
1391364321.271	24.45535525	1	75	4722.16066	830.33279
1391364320.208	34.80183107	1	79	4722.45233	832.78207
1391364307.184	15.9596041	2	80	4724.57445	832.76995
1391364298.232	33.32415827	1	77	4723.40926	831.40692
1391364298.204	38.81183631	2	79	4721.98943	832.47515
1391364296.211	23.41912245	2	80	4722.39397	831.68002
1391364290.278	24.41192125	1	75	4722.16911	830.38709
1391364290.224	34.86614621	1	79	4722.59384	832.67908
1391364277.244	15.9596041	2	80	4724.55074	832.77644
1391364268.293	38.81183631	2	79	4721.99071	832.47555
1391364268.236	34.26429306	1	77	4723.41815	831.39622
1391364267.233	22.80503412	2	80	4722.44237	831.54556
1391364266.249	27.47213361	1	77	4722.64603	833.17215
1391364260.441	24.41192125	1	75	4722.18016	830.47241
1391364260.241	34.86614621	1	79	4722.60382	832.63647
1391364247.173	16.10249636	2	80	4724.46935	832.81627
1391364238.279	22.80503412	2	80	4722.44997	831.52302
1391364238.198	37.86752199	1	78	4722.00875	832.55876
1391364238.192	34.26429306	1	77	4723.47533	831.37966
1391364230.383	34.5982461	2	80	4722.61267	832.58595
1391364230.256	24.43363825	1	75	4722.19097	830.56292
1391364217.219	16.10249636	2	80	4724.37712	832.90287
1391364211.158	27.47213361	1	75	4722.6454	833.17301
1391364208.218	37.86752199	1	78	4722.01965	832.68978
1391364208.192	34.29911287	1	77	4723.53575	831.43436
1391364206.290	21.75231126	2	80	4722.4613	831.32877
1391364200.655	34.5982461	2	80	4722.6201	832.49324
1391364200.300	24.43363825	1	75	4722.20939	830.74729
1391364186.244	16.29301938	2	79	4724.36231	832.90679
1391364178.222	38.81183631	2	79	4722.01693	832.70765
1391364178.208	34.29911287	1	77	4723.55504	831.41066
1391364175.889	21.75231126	2	80	4722.47364	831.25861
1391364170.232	34.9755289	2	81	4722.6195	832.44752
1391364170.231	24.60737427	1	75	4722.21979	830.83508
1391364156.166	16.29301938	2	79	4724.23223	832.88921
1391364148.532	34.15983364	1	78	4723.57301	831.37123
1391364148.273	38.81183631	2	79	4722.01482	832.70857
1391364146.255	27.47213361	1	75	4722.64534	833.17306
1391364145.883	21.75231126	2	81	4722.50075	831.14866
1391364140.243	24.60737427	1	75	4722.23558	830.97004
1391364140.236	34.9755289	2	81	4722.63316	832.36321
1391364126.193	15.43566579	2	80	4724.21878	832.87659
1391364118.193	34.15983364	1	78	4723.66471	831.24
1391364117.701	38.81183631	2	79	4722.01058	832.74549
1391364115.664	21.75231126	2	81	4722.52657	831.04713
1391364110.271	36.16048856	1	80	4722.63188	832.36359
1391364110.256	24.8896953	1	75	4722.21319	831.14087
1391364097.236	15.43566579	2	80	4724.10299	832.73663
1391364088.208	38.81183631	2	79	4721.98165	832.79156
1391364088.186	32.34920368	1	76	4723.72115	831.1412
1391364086.272	27.47213361	1	76	4722.64459	833.17228
1391364085.520	21.84003817	2	80	4722.54437	830.95977
1391364080.306	24.8896953	1	75	4722.21295	831.15122
1391364080.255	36.16048856	1	80	4722.63567	832.3381
1391364066.191	15.76908108	2	80	4724.01495	832.60881
1391364058.182	32.34920368	1	76	4723.73555	831.03934
1391364057.786	37.86752199	1	78	4721.92856	832.85934
1391364055.715	21.84003817	2	80	4722.60297	830.82848
1391364050.338	25.08514832	1	75	4722.21401	831.26579
1391364050.222	35.65400678	1	80	4722.61832	832.29881
1391364037.219	15.76908108	2	80	4723.97625	832.56828
1391364028.194	37.86752199	1	78	4721.9259	832.86277
1391364028.180	33.11523943	1	76	4723.77698	830.85329
1391364026.258	27.47213361	1	77	4722.64426	833.17323
1391364025.528	22.3663996	2	81	4722.64638	830.73672
1391364020.291	25.08514832	1	75	4722.27518	831.4338
1391364006.197	15.9596041	2	80	4723.88765	832.52809
1391363998.182	33.11523943	1	76	4723.78278	830.77162
1391363997.794	37.86752199	1	78	4721.83048	832.94579
1391363995.576	22.3663996	2	81	4722.69221	830.61119
1391363991.196	35.23595831	1	80	4722.54714	832.19412
1391363990.253	25.7800924	1	75	4722.27647	831.43696
1391363977.229	15.9596041	2	80	4723.85237	832.50529
1391363968.312	34.89104958	1	76	4723.81049	830.57289
1391363967.726	37.86752199	1	78	4721.76144	833.00582
1391363966.284	27.47213361	1	76	4722.6446	833.17344
1391363965.539	23.85775698	2	80	4722.69336	830.58984
1391363962.208	25.7800924	1	75	4722.28968	831.49321
1391363961.182	35.23595831	1	80	4722.58475	832.08533
1391363947.243	16.4835424	2	79	4723.85315	832.50492
1391363938.682	37.86752199	1	79	4721.71389	833.0494
1391363938.193	34.89104958	1	76	4723.85781	830.45646
1391363935.647	23.85775698	2	80	4722.6699	830.47983
1391363930.333	25.15029933	1	76	4722.34026	831.59784
1391363930.172	34.7616341	1	81	4722.57076	832.05918
1391363916.218	16.4835424	2	79	4723.79367	832.44399
1391363910.231	37.86752199	1	79	4721.60781	833.14783
1391363908.187	35.4829863	1	77	4723.9115	830.35324
1391363906.268	27.47213361	1	77	4722.64499	833.17355
1391363905.614	24.99820674	2	80	4722.66031	830.4299
1391363901.199	25.15029933	1	76	4722.36725	831.61644
1391363901.169	34.7616341	1	81	4722.48815	831.96101
1391363887.213	16.4835424	2	79	4723.73874	832.41151
1391363878.219	35.4829863	1	77	4723.9858	830.2848
1391363877.691	37.86752199	1	79	4721.55847	833.19027
1391363875.649	24.99820674	2	80	4722.64664	830.16864
1391363872.182	34.49633411	1	81	4722.40123	831.88847
1391363871.190	24.99828031	1	77	4722.40789	831.72924
1391363857.213	16.4835424	2	79	4723.6646	832.37082
1391363848.192	35.55262591	1	76	4724.00952	830.23451
1391363847.709	37.86752199	1	79	4721.48321	833.25678
1391363846.288	27.47213361	1	77	4722.64525	833.1727
1391363845.485	26.08829193	1	80	4722.64795	829.93685
1391363842.238	24.99828031	1	77	4722.41162	831.77002
1391363841.221	34.49633411	1	81	4722.41402	831.82949
1391363827.188	17.05511147	2	78	4723.53172	832.33554
1391363818.243	35.55262591	1	76	4724.08118	830.06957
1391363817.626	37.86752199	1	79	4721.40316	833.32796
1391363815.534	26.08829193	1	80	4722.64996	829.928
1391363811.186	25.17201633	1	76	4722.41106	831.77049
1391363810.233	34.72947653	1	81	4722.40565	831.77006
1391363796.184	17.05511147	2	78	4723.51577	832.32767
1391363788.312	35.76154475	1	78	4724.11594	829.9815
1391363787.652	37.86752199	1	79	4721.31575	833.40876
1391363786.236	27.47213361	1	77	4722.64551	833.17243
1391363785.474	26.6042307	1	79	4722.70323	829.80756
1391363782.173	25.17201633	1	76	4722.411	831.77063
1391363780.236	34.72947653	1	81	4722.40815	831.76873
1391363766.180	16.76932694	2	79	4723.44522	832.33055
1391363758.172	35.76154475	1	78	4724.12618	829.92127
1391363757.488	37.86752199	1	79	4721.26308	833.46333
1391363755.611	26.6042307	1	79	4722.74347	829.69211
1391363750.229	25.99726243	1	76	4722.41084	831.77053
1391363736.179	16.76932694	2	79	4723.30477	832.34732
1391363728.168	36.24902205	1	78	4724.13164	829.78964
1391363727.622	37.86752199	1	79	4721.19528	833.53193
1391363726.244	27.47213361	1	77	4722.64466	833.17231
1391363725.425	27.29214907	1	78	4722.71248	829.64573
1391363720.392	25.99726243	1	76	4722.41454	831.77227
1391363720.236	34.7616341	1	81	4722.40987	831.63945
1391363706.370	16.34065014	2	80	4723.28006	832.35705
1391363698.252	36.24902205	1	78	4724.12913	829.72972
1391363697.715	37.86752199	1	78	4721.10663	833.59553
1391363695.462	27.29214907	1	78	4722.65631	829.5295
1391363690.228	26.40988548	1	74	4722.41637	831.77438
1391363690.218	34.44005836	1	81	4722.43314	831.56917
1391363676.259	16.34065014	2	80	4723.16113	832.39255
1391363668.182	37.0150578	1	78	4724.1586	829.53928
1391363667.749	37.86752199	1	78	4721.03851	833.65736
1391363666.287	27.47213361	1	77	4722.6443	833.17261
1391363665.404	26.77621029	1	78	4722.55178	829.31265
1391363660.278	26.40988548	1	74	4722.41152	831.87375
1391363660.212	34.44005836	1	81	4722.45301	831.51274
1391363645.236	16.24538863	2	79	4723.03448	832.43528
1391363638.153	37.0150578	1	78	4724.16892	829.48697
1391363637.630	37.86752199	1	78	4721.02529	833.65287
1391363635.420	26.77621029	1	78	4722.54116	829.27154
1391363631.178	34.20691595	1	81	4722.46343	831.32463
1391363630.222	26.14928145	1	75	4722.37797	832.02582
1391363616.185	16.24538863	2	79	4722.99565	832.46276
1391363610.518	26.77621029	1	78	4722.50945	829.12024
1391363608.271	36.66685973	1	78	4724.21842	829.20724
1391363607.644	37.86752199	1	78	4721.02686	833.65334
1391363606.265	27.47213361	1	75	4722.64439	833.17313
1391363601.181	34.20691595	1	81	4722.47542	831.25711
1391363600.178	26.14928145	1	75	4722.34461	832.08982
1391363586.214	15.91197334	2	79	4722.8475	832.55025
1391363578.209	36.66685973	1	78	4724.22505	829.17771
1391363577.688	37.86752199	1	79	4721.02682	833.65134
1391363575.504	25.83032254	1	78	4722.45326	829.08312
1391363571.194	34.15867959	1	81	4722.4994	831.15763
1391363570.198	25.86696042	1	75	4722.29888	832.14221
1391363555.210	15.91197334	2	79	4722.80692	832.56196
1391363548.222	36.59722012	1	79	4724.29069	829.01005
1391363547.653	37.86752199	1	79	4721.0266	833.65297
1391363546.218	27.47213361	1	75	4722.64497	833.17314
1391363545.489	25.83032254	1	78	4722.47263	829.10008
1391363541.208	34.15867959	1	81	4722.51895	831.08285
1391363540.195	25.86696042	1	75	4722.1996	832.27519
1391363525.242	15.83595272	3	81	4722.75656	832.57023
1391363518.169	36.59722012	1	79	4724.32053	828.86357
1391363517.615	37.86752199	1	79	4721.02677	833.65316
1391363515.388	25.17366055	2	79	4722.47237	829.0998
1391363510.229	34.20691595	1	81	4722.52863	831.05043
1391363495.250	15.83595272	3	81	4722.71241	832.50287
1391363488.172	36.4927607	1	77	4724.32738	828.89619
1391363487.611	37.86752199	1	79	4721.02742	833.65349
1391363486.232	27.47213361	1	75	4722.64499	833.17335
1391363485.339	25.17366055	2	79	4722.47597	829.09815
1391363481.169	34.20691595	1	81	4722.54418	830.9728
1391363465.231	16.38828089	2	80	4722.67235	832.50397
1391363457.677	37.86752199	1	79	4721.02808	833.65354
1391363457.199	36.4927607	1	77	4724.32602	828.89705
1391363455.381	24.64729912	2	79	4722.52589	829.14381
1391363451.176	34.35162503	1	81	4722.60557	830.82914
1391363435.280	16.38828089	2	80	4722.67233	832.50427
1391363428.169	36.21420224	1	79	4724.32645	828.89674
1391363427.632	37.86752199	1	79	4721.0274	833.65304
1391363426.272	27.47213361	1	75	4722.6444	833.17314
1391363425.275	24.64729912	2	79	4722.54884	829.28208
1391363422.172	34.35162503	1	81	4722.65342	830.72159
1391363405.218	16.61344009	3	80	4722.63636	832.50071
1391363398.183	36.21420224	1	79	4724.32629	828.89728
1391363397.559	37.86752199	1	79	4721.02756	833.65211
1391363395.239	23.41912245	2	80	4722.54776	829.28445
1391363391.231	34.66516138	1	81	4722.69263	830.61171
1391363375.243	16.61344009	3	80	4722.62262	832.46535
1391363368.168	35.58744572	1	78	4724.3045	828.95144
1391363367.644	37.86752199	1	79	4721.02701	833.65175
1391363365.199	23.41912245	2	80	4722.58965	829.38456
1391363361.177	34.66516138	1	81	4722.68531	830.55265
1391363345.248	17.57904978	2	80	4722.61938	832.42306
1391363337.599	37.86752199	1	80	4721.03196	833.62886
1391363337.249	35.58744572	1	78	4724.24282	829.13046
1391363335.271	23.06821483	2	80	4722.70866	829.6332
1391363334.916	34.66516138	1	81	4722.66227	830.43607
1391363315.189	17.57904978	2	80	4722.62934	832.35996
1391363308.178	34.19465345	1	77	4724.22626	829.18655
1391363307.687	37.86752199	1	80	4721.10283	833.59163
1391363306.224	27.47213361	1	75	4722.64485	833.17276
1391363305.247	23.06821483	2	80	4722.71923	829.65272
1391363301.177	34.66516138	1	81	4722.65223	830.24025
1391363285.261	17.43615751	2	79	4722.63027	832.35317
1391363278.172	34.19465345	1	77	4724.19452	829.38829
1391363277.613	37.86752199	1	78	4721.19126	833.53009
1391363275.235	23.33139555	2	82	4722.7488	829.74424
1391363270.201	34.66516138	1	81	4722.64387	829.97084
1391363255.188	17.43615751	2	79	4722.62519	832.3046
1391363248.172	34.29911287	1	77	4724.16532	829.52307
1391363247.666	37.86752199	1	78	4721.27359	833.44973
1391363246.232	27.47213361	1	75	4722.64404	833.1732
1391363245.243	23.33139555	2	82	4722.66221	829.90515
1391363240.182	35.13948559	1	81	4722.64922	829.93751
1391363225.210	17.340896	2	80	4722.57304	832.25153
1391363217.514	37.86752199	1	77	4721.31876	833.41015
1391363217.247	34.29911287	1	77	4724.14433	829.63222
1391363215.426	23.85775698	2	80	4722.64698	829.94763
1391363210.292	35.13948559	1	81	4722.7109	829.79749
1391363195.195	17.340896	2	80	4722.54866	832.22918
1391363187.210	34.09019402	1	77	4724.13294	829.79098
1391363186.229	27.47213361	1	75	4722.64384	833.17255
1391363185.347	23.85775698	2	80	4722.64359	830.0505
1391363181.186	35.2600765	1	80	4722.74045	829.6873
1391363165.252	17.10274222	2	80	4722.56152	832.15251
1391363158.218	38.81183631	2	78	4721.48459	833.25204
1391363157.222	34.09019402	1	77	4724.12469	829.8796
1391363155.267	23.94548388	2	80	4722.65551	830.3249
1391363150.185	35.2600765	1	80	4722.71376	829.64626
1391363135.179	17.10274222	2	80	4722.57948	832.06262
1391363128.166	38.81183631	2	78	4721.51359	833.23011
1391363127.243	32.73222156	1	77	4724.11151	830.00416
1391363126.232	27.47213361	1	74	4722.64413	833.17264
1391363125.259	23.94548388	2	80	4722.66495	830.44589
1391363105.248	16.72169618	2	81	4722.56456	832.04353
1391363099.180	38.81183631	2	79	4721.63647	833.12429
1391363098.262	32.73222156	1	77	4724.0959	830.04084
1391363095.248	25.96320269	2	80	4722.69217	830.5794
1391363075.279	16.72169618	2	81	4722.46061	831.93546
1391363068.192	38.81183631	2	79	4721.68308	833.07654
1391363067.332	32.20992446	1	77	4724.01217	830.23325
1391363066.231	27.47213361	1	75	4722.64467	833.17289
1391363065.285	25.96320269	2	80	4722.69299	830.62282
1391363045.216	16.86458845	2	81	4722.41501	831.86092
1391363038.236	37.86752199	1	77	4721.80317	832.96352
1391363037.212	32.20992446	1	77	4723.98226	830.29647
1391363035.279	27.10365245	2	81	4722.68982	830.63308
1391363015.237	16.86458845	2	81	4722.41203	831.78409
1391363010.862	27.47213361	1	75	4722.6444	833.17286
1391363007.253	37.86752199	1	77	4721.80821	832.9575
1391363007.227	32.14028484	1	77	4723.89777	830.38173
1391363005.037	27.10365245	2	81	4722.64894	830.74165
1391363000.277	35.06713105	1	79	4722.45841	829.09981
1391362984.817	16.62643467	2	82	4722.40896	831.76602
1391362977.576	37.86752199	1	78	4721.89566	832.87164
1391362977.209	32.14028484	1	77	4723.85741	830.46124
1391362975.305	29.20909817	2	80	4722.60397	830.83789
1391362969.468	35.06713105	1	79	4722.4741	829.09815
1391362955.189	16.62643467	2	82	4722.40365	831.74706
1391362947.452	37.86752199	1	78	4721.92475	832.85033
1391362947.252	32.27956407	1	77	4723.79517	830.65194
1391362946.300	27.47213361	1	74	4722.64448	833.1726
1391362945.286	29.20909817	2	80	4722.59605	830.85291
1391362925.228	16.62643467	2	82	4722.36348	831.62844
1391362917.344	37.86752199	1	78	4721.96727	832.79458
1391362917.216	32.27956407	1	77	4723.78378	830.78253
1391362915.251	30.34954793	2	80	4722.53071	831.04949
1391362895.199	15.76908108	2	80	4722.35411	831.61228
1391362887.346	37.86752199	1	78	4722.01405	832.71288
1391362887.197	32.55812252	1	78	4723.74485	830.99353
1391362886.284	27.47213361	1	75	4722.64469	833.17234
1391362885.273	30.34954793	2	80	4722.52468	831.07491
1391362879.689	34.85006743	1	80	4722.47374	829.09908
1391362865.219	15.76908108	2	80	4722.29877	831.52261
1391362857.454	37.86752199	1	78	4722.01588	832.70185
1391362857.252	32.55812252	1	78	4723.7227	831.14802
1391362855.255	30.08636722	2	80	4722.49655	831.20568
1391362850.206	26.21443246	1	74	4722.81602	832.88653
1391362849.509	34.85006743	1	80	4722.47413	829.09881
1391362835.185	15.86434259	2	81	4722.27334	831.43687
1391362828.220	37.86752199	1	78	4722.01572	832.70196
1391362827.264	31.37424909	1	78	4723.64136	831.27943
1391362826.243	27.47213361	1	75	4722.64457	833.17269
1391362825.299	30.08636722	2	80	4722.48117	831.26076
1391362820.281	26.21443246	1	74	4722.84819	832.88749
1391362819.502	34.75359471	1	80	4722.47444	829.09785
1391362805.231	15.86434259	2	81	4722.26291	831.3918
1391362798.207	38.81183631	2	79	4722.01903	832.63134
1391362797.298	31.37424909	1	78	4723.55481	831.419
1391362795.306	30.08636722	2	80	4722.47667	831.26089
1391362790.200	25.64979039	1	75	4722.98212	832.88705
1391362789.426	34.75359471	1	80	4722.47312	829.09999
1391362775.312	16.00723485	2	82	4722.19156	831.223
1391362768.273	27.47213361	1	75	4722.64359	833.1736
1391362768.173	30.3992945	1	78	4723.53952	831.4321
1391362767.332	38.81183631	2	79	4722.00208	832.53274
1391362765.315	30.08636722	2	80	4722.46331	831.32236
1391362764.603	25.64979039	1	75	4723.00792	832.89134
1391362759.871	34.49633411	1	80	4722.51237	829.11927
1391362745.269	16.00723485	2	82	4722.20023	831.17231
1391362737.391	38.81183631	2	79	4721.99085	832.48974
1391362737.261	30.3992945	1	78	4723.47243	831.38409
1391362735.301	30.43727484	2	80	4722.45547	831.51403
1391362730.200	25.54120538	1	74	4723.14651	832.90579
1391362729.322	34.49633411	1	80	4722.53363	829.20299
1391362715.194	16.38828089	2	81	4722.20514	831.16585
1391362708.249	27.47213361	1	75	4722.64417	833.17326
1391362707.500	38.81183631	2	79	4721.99243	832.42968
1391362707.238	31.61798774	1	78	4723.43445	831.38069
1391362705.262	30.43727484	2	80	4722.44584	831.5438
1391362704.540	25.54120538	1	74	4723.1682	832.89169
1391362699.186	34.23103413	1	82	4722.54595	829.28192
1391362685.336	16.38828089	2	81	4722.22264	831.12287
1391362677.312	38.81183631	2	79	4722.01443	832.41914
1391362677.235	31.61798774	1	78	4723.4092	831.40579
1391362675.351	29.38455198	2	81	4722.40172	831.66802
1391362670.202	25.17201633	1	76	4723.32082	832.79007
1391362669.392	34.23103413	1	82	4722.62694	829.46318
1391362669.392	34.23103413	1	82	4722.62694	829.46318
1391362655.199	17.00748071	2	82	4722.23828	830.99256
1391362647.257	32.20992446	1	78	4723.37773	831.45369
1391362647.256	38.81183631	2	79	4722.06713	832.40051
1391362646.279	27.47213361	1	75	4722.64443	833.17398
1391362645.297	29.38455198	2	81	4722.41187	831.7697
1391362640.191	25.17201633	1	76	4723.35008	832.77205
1391362639.442	34.38378261	1	82	4722.71612	829.64662
1391362625.347	17.00748071	2	82	4722.21694	830.83545
1391362617.252	38.81183631	2	79	4722.11427	832.38436
1391362617.238	32.20992446	1	78	4723.31093	831.56707
1391362615.324	29.56000579	2	81	4722.4124	831.77135
1391362610.210	25.17201633	1	76	4723.44182	832.72696
1391362609.403	34.38378261	1	82	4722.74682	829.6938
1391362595.197	18.38877261	2	82	4722.22174	830.81723
1391362590.899	27.47213361	1	75	4722.64456	833.17398
1391362587.293	38.81183631	2	79	4722.18585	832.34991
1391362587.244	33.74199596	1	77	4723.2449	831.6712
1391362585.260	29.56000579	2	81	4722.41834	831.80661
1391362580.262	25.45433737	1	76	4723.51902	832.70694
1391362579.422	34.44005836	1	82	4722.70108	829.8127
1391362565.283	18.38877261	2	82	4722.19297	830.62192
1391362557.224	38.81183631	2	79	4722.18296	832.33295
1391362557.216	33.74199596	1	77	4723.20554	831.72971
1391362555.294	30.61272865	2	79	4722.41871	831.80672
1391362550.254	25.45433737	1	76	4723.62099	832.69633
1391362549.415	34.44005836	1	82	4722.64716	829.9467
1391362535.192	18.87734744	1	81	4722.18818	830.57087
1391362527.219	34.26429306	1	77	4723.15001	831.80086
1391362527.176	38.81183631	2	79	4722.17915	832.30783
1391362526.218	27.47213361	1	75	4722.64379	833.1747
1391362525.316	30.61272865	2	79	4722.42159	831.83171
1391362520.277	25.49777137	1	77	4723.68025	832.70224
1391362519.410	34.40790079	1	82	4722.64154	830.0152
1391362505.309	18.87734744	1	81	4722.16856	830.3926
1391362497.386	38.81183631	2	79	4722.2292	832.23091
1391362497.358	34.26429306	1	77	4723.07816	831.90025
1391362496.216	29.29682507	2	79	4722.41956	831.91115
1391362491.187	25.49777137	1	77	4723.76722	832.7091
1391362489.408	34.40790079	1	82	4722.65282	830.32642
1391362475.204	19.48428628	1	81	4722.16569	830.36212
1391362467.302	38.81183631	2	79	4722.33707	832.08359
1391362467.249	34.64731093	1	78	4723.05641	831.9201
1391362467.249	27.47213361	1	74	4722.64435	833.17464
1391362465.347	29.29682507	2	79	4722.52343	831.99559
1391362461.282	26.7220375	2	81	4723.77217	832.68244
1391362459.365	34.80183107	1	81	4722.66314	830.44735
1391362445.231	19.48428628	1	81	4722.14573	830.19635
1391362437.248	38.81183631	2	79	4722.34581	832.07009
1391362437.219	34.64731093	1	78	4722.94621	832.08932
1391362436.248	27.01592555	2	80	4722.57115	832.05144
1391362430.196	26.7220375	2	81	4723.78813	832.60012
1391362429.359	34.80183107	1	81	4722.6904	830.61203
1391362415.254	19.90447471	1	81	4722.13398	830.11392
1391362407.258	27.47213361	1	75	4722.64394	833.17448
1391362407.225	38.81183631	2	80	4722.38834	831.95855
1391362407.198	33.84645538	1	79	4722.92909	832.09822
1391362406.209	27.01592555	2	80	4722.57144	832.05532
1391362401.188	24.77233457	2	85	4723.84096	832.49367
1391362399.677	35.42086436	1	81	4722.68747	830.63078
1391362385.263	19.90447471	1	81	4722.13471	830.11349
1391362377.257	38.81183631	2	80	4722.41268	831.84523
1391362376.917	33.84645538	1	79	4722.81969	832.2522
1391362376.240	24.99820674	2	80	4722.57799	832.12646
1391362371.183	24.77233457	2	85	4723.85842	832.5041
1391362369.282	35.42086436	1	81	4722.63695	830.76731
1391362355.216	19.62434909	1	80	4722.13078	830.08329
1391362347.268	27.47213361	1	75	4722.64435	833.17378
1391362347.267	38.81183631	2	80	4722.40694	831.76807
1391362347.191	32.80186117	1	78	4722.79258	832.25264
1391362346.208	24.99820674	2	80	4722.54874	832.23588
1391362339.476	36.08009463	1	81	4722.60301	830.83544
1391362339.378	24.39568742	2	85	4723.89613	832.52589
1391362325.284	19.62434909	1	80	4722.10449	829.88442
1391362317.295	38.81183631	2	80	4722.40561	831.76703
1391362317.191	32.80186117	1	78	4722.78017	832.24704
1391362314.776	23.67697474	3	84	4722.56634	832.25118
1391362309.260	36.08009463	1	81	4722.53307	831.03165
1391362295.224	19.53097388	1	79	4722.08652	829.75066
1391362287.263	37.86752199	1	78	4722.40569	831.76608
1391362287.193	32.48848291	1	79	4722.73395	832.36358
1391362286.238	27.47213361	1	75	4722.64343	833.17336
1391362285.244	23.67697474	3	84	4722.64087	832.32389
1391362279.427	36.29715825	1	81	4722.52823	831.05497
1391362265.259	19.53097388	1	79	4722.06878	829.7122
1391362257.242	37.86752199	1	78	4722.39798	831.70549
1391362257.205	32.48848291	1	79	4722.7032	832.48968
1391362256.224	26.31411031	2	80	4722.634	832.3646
1391362249.313	36.29715825	1	81	4722.49097	831.21642
1391362235.214	19.48428628	1	80	4722.07143	829.74022
1391362227.314	37.86752199	1	80	4722.42631	831.59039
1391362227.218	27.47213361	1	75	4722.64457	833.1738
1391362227.192	30.9215916	1	80	4722.65658	832.50783
1391362226.211	26.31411031	2	80	4722.63454	832.36519
1391362219.358	36.3614734	1	82	4722.47516	831.26248
1391362205.230	19.48428628	1	80	4722.07003	829.74103
1391362197.291	30.9215916	1	80	4722.64503	832.50395
1391362197.277	37.86752199	1	80	4722.44932	831.53899
1391362194.696	26.66501793	2	81	4722.6241	832.46123
1391362189.306	36.3614734	1	82	4722.45899	831.40016
1391362175.199	18.83065983	1	80	4722.07122	829.7407
1391362167.309	37.86752199	1	78	4722.4684	831.39062
1391362167.208	27.47213361	1	75	4722.64488	833.17422
1391362167.192	29.28506068	1	78	4722.64378	832.50477
1391362165.186	26.66501793	2	81	4722.61729	832.54237
1391362159.272	35.91930676	1	81	4722.44535	831.53813
1391362145.198	18.83065983	1	80	4722.07217	829.74021
1391362137.266	37.86752199	1	78	4722.48662	831.26438
1391362137.196	29.28506068	1	78	4722.64356	832.50445
1391362134.731	27.45456007	2	81	4722.60935	832.60443
1391362129.276	35.91930676	1	81	4722.42041	831.61554
1391362115.210	18.45715901	1	81	4722.07204	829.74031
1391362107.220	38.81183631	2	80	4722.48471	831.2615
1391362107.193	25.97717903	1	79	4722.62111	832.47046
1391362106.246	27.47213361	1	75	4722.64531	833.17447
1391362104.787	27.45456007	2	81	4722.60536	832.63042
1391362099.544	36.61873399	1	81	4722.41225	831.74997
1391362085.219	18.45715901	1	81	4722.07148	829.74019
1391362079.183	38.81183631	2	80	4722.48295	831.25872
1391362077.192	25.97717903	1	79	4722.61854	832.41916
1391362074.717	27.19137936	2	81	4722.60253	832.67415
1391362069.224	36.61873399	1	81	4722.41454	831.77066
1391362054.240	18.08365818	1	79	4722.07232	829.73862
1391362047.192	23.22641429	1	78	4722.59116	832.37806
1391362047.166	38.81183631	2	80	4722.50657	831.13571
1391362046.217	27.47213361	1	75	4722.64491	833.1745
1391362044.776	27.19137936	2	81	4722.50398	832.73485
1391362039.370	36.67500975	1	81	4722.41092	831.77156
1391362025.249	18.08365818	1	79	4722.07171	829.73805
1391362018.182	38.81183631	2	80	4722.52288	831.088
1391362017.172	23.22641429	1	78	4722.56051	832.36264
1391362014.806	27.36683317	2	79	4722.3772	832.84017
1391362009.235	36.67500975	1	81	4722.40954	831.88182
